0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,16,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,597,598,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,352,0,0,0,599,82,82,82,89,600,82,89,600,89,82,600,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,601,36,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,19,602,602,0,0,0,56,82,56,56,82,603,89,82,600,353,82,82,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,596,597,598,82,82,82,82,82,82,82,82,82,82,82,82,82,604,19,19,602,0,0,0,0,56,82,89,56,353,56,56,353,603,82,82,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,601,36,0,82,82,82,82,82,82,82,89,56,82,82,56,56,604,19,20,36,36,36,36,36,35,82,82,82,82,89,82,82,56,82,56,82,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,82,82,82,82,82,82,82,19,596,597,598,56,82,56,82,56,82,56,82,56,82,82,56,89,82,354,20,25,25,25,25,25,28,605,35,56,82,82,82,353,82,89,82,82,600,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,19,82,82,82,82,82,82,82,19,601,36,606,89,82,89,82,89,82,89,82,82,82,56,82,82,82,20,25,25,25,25,25,28,605,28,607,35,82,56,82,82,56,82,353,353,82,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,19,19,56,89,56,89,56,56,82,596,597,597,601,36,36,36,36,36,36,35,82,82,56,89,56,82,82,355,608,355,608,355,355,605,28,605,28,605,35,82,82,89,82,82,353,609,82,0,0,0,0,0,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,89,82,601,36,36,25,610,610,610,610,25,28,19,56,82,56,56,82,82,82,82,611,36,612,613,356,355,607,28,607,28,607,35,56,56,82,82,353,82,82,0,0,0,0,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,0,36,36,25,25,25,614,615,614,616,617,28,19,19,82,82,89,56,82,82,89,618,355,619,620,621,622,357,355,19,355,605,28,607,35,82,82,82,82,353,82,0,0,0,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,0,623,25,25,25,25,614,615,616,614,617,28,19,19,19,82,56,56,56,56,82,56,611,36,612,624,625,626,56,56,20,36,28,607,28,607,35,82,82,82,353,353,0,0,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,0,623,358,25,25,25,627,614,616,627,617,28,19,19,19,20,36,35,56,56,82,82,618,355,619,620,628,621,625,629,56,25,28,607,28,607,28,607,35,630,82,82,609,0,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,0,623,358,25,25,25,627,627,614,614,617,28,19,19,19,20,25,28,34,631,631,631,631,632,36,612,620,633,633,634,634,25,28,19,355,607,28,607,28,607,36,36,36,36,0,0
0,0,0,0,0,0,0,16,19,19,0,0,0,0,0,0,0,623,358,25,25,25,25,25,25,25,25,28,19,19,19,20,25,28,30,635,636,636,636,636,355,597,601,637,638,639,640,25,28,19,19,241,355,607,28,607,25,63,63,359,0,0
