11,11
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8704,8704
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,513,513
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,25088,25088,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,1024,1024,1024,1024,1024,1024,512,512,512,512,512,512,512,512,512,512,512,16384,16384,512,538,538,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,1024,1024,1024,1024,1024,1024,512,512,512,512,512,512,512,512,512,512,512,16384,16384,512,512,512,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,1024,1024,1024,1024,1024,1024,512,512,512,1024,1024,1024,1024,1024,512,512,512,16384,16384,512,512,512,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,1024,1024,1024,1024,1024,1024,512,512,512,1024,1024,1024,1024,1024,512,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,16384,0,0,0,0,0,0,0,0,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,16384,0,0,0,0,0,0,0,0,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,16384,0,0,0,0,0,0,0,0,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,16384,0,0,0,0,0,0,0,0,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,512,512,1024,1024,1024,1024,768,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,1024,512,512,512,1024,1024,1024,1024,768,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,768,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1024,1024,1024,1024,768,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,515,515,1024,1024,1024,1024,768,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8704,8704,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8710,8710,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
