2,0
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,18688,18688,18688,18688,18688,512,512,512,512,17408,17152,17152,17152,17152,17152,17152,17152,17152,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,18688,18688,18688,18688,18688,512,512,512,512,17408,17152,17152,17152,17152,17152,17152,17152,17152,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,18688,18688,18688,18688,8704,516,512,512,512,17664,17664,17664,17664,17664,17408,17408,17408,17408,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,18688,18688,18688,18688,18688,512,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,17664,17664,17664,17664,17664,512,512,512,512,17664,17664,17664,17664,8704,516,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,17664,17664,17664,17664,17664,512,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,17664,17664,17664,17664,8704,516,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,17664,17664,17664,17664,17664,512,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,19200,19200,19200,19200,19200,19200,19200,18944,18176,17664,17664,17664,17664,17664,512,512,512,512,17664,17664,17664,17664,8704,516,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18944,18944,18944,18944,18944,18944,18944,18176,17664,17664,17664,17664,8704,516,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,18176,18176,18176,18176,18176,18176,18176,17664,17664,17664,17664,17664,512,512,512,512,17664,17664,17664,17664,17664,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,16896,16896,16896,16896,16896,17664,17664,17664,17664,17664,512,512,512,512,512,512,512,512,512,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,16896,16896,16896,16896,16896,256,256,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,17152,17152,17152,17152,17152,0,0,256,256,256,256,256,256,256,256,16896,16896,16896,16896,16896,16896,16896,16896,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,17152,17152,17152,17152,17152,0,0,0,0,0,0,0,0,0,0,16896,16896,16896,16896,16896,16896,16896,16896,17408,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,17152,17152,17152,17152,8192,4,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,17152,17152,17152,17152,17152,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,17152,17152,17152,17152,17152,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,17152,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16640,17152,17152,17152,8192,17152,16640,16640,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,16896,16896,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,16896,16896,16896,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18176,16896,16896,16896,16896,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16896,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,18944,18688,18176,16896,16896,16896,16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16896,16384,16384,16384,16384,16384,16384,16384,16384
