0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6,77,25,537,25,8,6,25,5,6,25,5,8,25,5,6,25,5,55,26,56,6,8,5,0,0,0,0,0,0,0,0,0,0
157,166,24,538,72,539,24,56,24,55,56,8,24,56,56,24,56,55,24,56,24,8,56,26,24,56,0,0,0,0,0,0,0,0,0
59,183,112,26,540,72,541,56,5,26,56,26,26,56,26,26,56,26,26,23,26,56,56,24,26,56,26,0,0,0,0,0,0,0,0
178,471,120,58,6,542,543,544,25,25,6,55,6,56,25,55,6,26,5,6,55,6,5,26,6,5,25,6,0,0,0,0,0,0,0
144,10,456,166,171,173,512,512,545,25,26,56,25,24,8,8,26,56,56,25,56,23,26,8,24,25,56,25,26,0,0,0,0,0,0
59,453,35,162,155,175,175,175,32,166,25,6,25,25,26,25,26,5,77,25,537,25,25,26,23,25,23,26,23,56,0,0,0,0,0
59,182,77,228,28,238,196,238,196,513,112,56,6,55,23,6,55,56,24,538,72,539,55,56,6,55,56,6,55,56,6,0,0,0,0
157,77,514,61,515,233,173,173,546,547,234,58,25,24,26,25,24,26,26,26,540,72,541,26,25,23,26,25,8,26,25,24,0,0,0
178,417,183,10,232,236,175,175,175,516,168,119,183,24,56,25,24,8,26,24,6,542,543,544,25,24,24,25,5,8,56,24,25,0,0
157,10,215,58,35,198,238,196,238,196,517,38,231,31,167,173,167,167,173,173,167,173,518,512,548,167,167,167,167,167,173,173,167,167,0
54,183,38,168,326,340,171,173,173,173,547,151,336,204,30,30,30,30,30,30,30,30,518,30,30,30,30,30,30,30,30,30,30,30,0
157,38,120,77,170,521,549,30,550,30,516,169,58,156,518,30,30,30,30,550,30,30,30,30,30,30,30,30,550,30,30,30,30,30,0
54,61,77,10,326,172,155,30,516,197,238,112,68,171,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0
54,168,10,320,58,340,204,30,516,732,1010,68,58,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0
157,35,58,168,65,61,519,30,516,241,182,520,38,171,30,30,30,30,30,30,30,30,30,30,30,30,30,518,30,30,30,30,30,30,0
54,116,228,183,58,68,204,30,516,58,215,48,513,236,550,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0
59,35,195,515,120,61,200,30,516,161,183,168,515,519,30,30,30,30,30,518,30,30,30,30,550,30,30,30,30,30,518,30,30,30,0
0,161,96,58,471,166,163,550,516,160,82,183,551,236,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,0
0,0,10,119,61,198,236,30,516,161,457,88,552,106,196,238,196,238,196,238,196,238,196,238,196,238,196,238,196,238,196,238,196,238,553
0,0,0,58,205,166,171,30,516,68,169,215,1011,1012,1013,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,1014
0,0,0,0,326,58,155,30,516,241,241,96,58,1015,1016,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,74
0,0,0,0,0,521,171,518,516,232,24,50,232,515,1017,69,69,69,69,69,69,69,30,30,30,30,30,30,30,550,30,30,30,30,0
0,0,0,0,0,0,236,30,516,171,554,24,191,453,236,69,69,69,69,69,69,69,30,30,30,30,30,30,30,30,30,30,30,30,0
0,0,0,0,0,0,0,177,177,171,516,171,554,135,236,69,69,69,69,69,69,69,30,30,30,30,30,30,30,30,30,30,30,30,0
0,0,0,0,0,0,0,0,0,0,177,171,516,171,167,69,30,30,30,30,30,30,550,30,30,30,30,30,30,30,30,30,30,30,0
0,0,0,0,0,0,0,0,0,0,0,0,177,171,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,518,30,30,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,0
