0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,636,16,14,40,15,16,14,40,15,16,14,40,15,16,15,16,14,40,15,16,14,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,637,234,42,237,235,234,42,237,235,234,42,237,235,234,926,17,926,17,235,234,926,17,235,234,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,432,638,15,16,14,40,15,16,14,40,15,16,14,40,15,16,14,40,14,40,15,16,14,40,15,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,20,28,640,641,234,235,234,42,237,235,234,42,237,235,234,42,237,235,234,235,234,926,17,235,234,926,17,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,22,23,26,638,15,16,15,16,14,40,15,16,14,40,15,16,14,40,15,16,15,16,14,40,15,16,14,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,24,25,24,28,640,641,234,42,237,235,234,42,237,235,234,42,237,235,234,42,237,926,17,235,234,926,17,235,234,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,26,27,26,27,26,638,15,16,14,40,15,16,14,40,15,16,14,40,15,16,14,927,14,40,15,16,14,40,15,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,24,28,20,28,20,28,644,645,47,46,234,42,237,235,234,42,237,235,234,42,237,235,237,235,234,926,17,235,234,926,17,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,26,27,22,23,22,23,26,646,52,52,13,16,14,40,15,16,14,40,15,16,14,40,15,40,15,16,14,40,15,16,14,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0
639,20,28,20,25,24,25,24,647,52,648,13,194,13,235,234,42,237,235,234,42,237,235,234,42,237,926,17,235,234,926,17,235,234,926,0,0,0,0,0,0,0,0,0,0,0,0
371,22,23,22,23,26,27,26,27,407,195,445,194,13,194,13,16,14,40,15,16,14,40,15,16,14,40,14,40,15,16,14,40,15,16,14,0,0,0,0,0,0,0,0,0,0,0
639,20,25,24,25,24,28,20,28,613,198,651,196,445,194,13,194,13,235,234,42,237,235,234,42,237,235,237,235,234,926,17,235,234,926,17,235,0,0,0,0,0,0,0,0,0,0
642,22,23,26,27,26,27,22,23,616,653,222,249,196,196,928,194,13,194,13,16,14,40,15,16,14,40,15,40,15,16,14,40,15,16,14,40,15,0,0,0,0,0,0,0,0,0
643,24,25,24,28,20,28,20,25,24,407,654,249,929,676,677,930,445,194,13,194,13,235,234,42,237,235,234,42,237,926,17,235,234,926,17,235,234,926,0,0,0,0,0,0,0,0
0,26,27,26,27,22,23,22,23,26,646,198,651,615,52,678,249,196,196,445,194,13,194,52,52,52,52,52,347,679,40,14,40,15,931,932,933,15,16,14,0,0,0,0,0,0,0
0,0,28,20,28,20,25,24,25,24,647,653,222,407,195,652,249,249,196,196,196,445,194,224,224,224,224,224,222,249,680,237,235,234,934,935,936,234,235,234,235,0,0,0,0,0,0
0,0,0,22,23,22,23,26,27,26,27,407,654,249,196,196,196,249,249,196,196,196,196,445,445,445,445,445,445,249,249,679,40,15,16,15,937,938,16,15,16,15,0,0,0,0,0
0,0,0,0,25,24,25,24,28,20,28,613,198,651,249,196,196,196,249,249,196,196,196,196,196,196,196,196,196,196,249,249,680,939,46,47,46,940,699,47,46,47,46,0,0,0,0
0,0,0,0,0,26,27,26,27,22,23,616,653,222,249,249,196,196,196,249,249,196,196,196,196,196,196,196,196,196,196,249,182,941,942,699,699,699,699,699,699,699,699,943,0,0,0
0,0,0,0,0,0,28,20,28,20,25,24,407,654,249,249,249,196,196,196,249,249,501,501,501,501,501,501,501,501,501,501,182,144,944,52,945,945,945,945,224,52,52,58,0,0,0
0,0,0,0,0,0,0,22,23,22,23,26,646,198,651,249,249,249,196,196,196,249,249,57,57,57,57,57,57,57,57,57,57,144,944,224,222,225,225,225,650,681,52,58,0,0,0
0,0,0,0,0,0,0,0,25,24,25,24,647,653,222,249,249,249,249,196,196,196,249,249,946,946,701,701,701,701,701,701,701,701,947,222,225,182,57,57,57,650,329,58,0,0,0
0,0,0,0,0,0,0,0,0,26,27,26,27,407,654,249,249,249,249,249,196,196,196,249,249,948,681,945,945,945,945,945,945,945,222,225,182,57,144,949,949,700,329,58,0,0,0
0,0,0,0,0,0,0,0,0,0,28,20,28,613,198,651,249,249,249,249,249,196,196,196,249,249,225,225,225,225,225,225,225,225,225,182,57,144,700,712,712,950,619,154,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,23,616,653,222,249,249,249,249,249,182,196,196,196,249,249,57,57,57,57,57,57,57,57,57,144,700,951,952,702,702,953,57,57,0,0
0,0,0,0,0,0,0,0,0,0,0,0,25,24,407,654,249,249,249,249,249,182,144,196,196,196,249,657,700,700,954,701,682,700,700,700,700,955,329,222,182,706,712,712,949,708,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,646,198,454,249,249,658,249,182,144,956,198,614,651,249,182,705,706,681,309,683,957,712,712,329,52,309,683,958,704,959,713,710,711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,709,663,98,617,661,662,182,144,960,407,98,652,249,182,144,705,225,961,945,663,182,703,945,945,224,52,52,52,58,0,710,608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,98,7,663,194,664,665,962,705,963,7,684,182,144,705,705,961,222,225,182,144,225,225,650,681,52,52,58,0,0,608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,194,7,663,249,964,961,7,222,182,144,705,704,961,222,182,57,144,712,57,57,650,681,52,58,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,249,98,7,7,222,182,144,965,961,7,309,683,966,700,712,712,949,700,650,329,58,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,7,7,663,182,144,0,7,7,7,7,309,683,952,712,712,950,712,329,58,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,182,144,0,0,60,60,60,60,60,967,182,702,702,953,968,60,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,969,0,0,0,0,0,0,0,0,144,706,712,712,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,970,0,0,0,0,0,0,0,0,685,686,686,686,0,0,0
