7,7
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,16384,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,16384,1280,1280,1280,1280,1280,1280
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,0,0,0,0
16384,16384,16384,16384,16384,0,0,3,3,0,0
16384,16384,16384,16384,16384,16384,16384,8192,8192,16384,16384
16384,16384,16384,16384,16384,16384,16384,8198,8198,16384,16384
