0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,304,0,0,0,0,0
0,0,0,0,0,336,0,0,0,0,0,0,0,0,602,337,0,0,0,0,336,0,0,0,0,247,308,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,276,276,224,576,343,224,0,0,678,0
0,0,311,0,0,276,276,276,276,679,680,276,681,681,681,679,0,0,0,0,0,276,276,231,231,203,343,229,682,0,678,0
0,0,311,231,276,276,241,241,231,231,683,683,241,243,243,243,684,276,276,276,685,605,231,231,231,203,343,229,682,0,678,0
0,0,311,231,231,231,241,243,230,231,231,231,231,686,686,243,243,243,231,231,345,274,687,231,231,203,343,229,231,0,678,0
0,0,311,231,231,231,241,243,243,231,231,231,231,231,231,231,686,686,230,231,231,231,231,231,231,203,343,229,231,682,678,0
0,0,311,273,273,273,273,688,688,688,273,273,272,689,567,690,691,273,692,273,273,272,691,273,273,203,343,229,231,231,678,0
247,303,303,302,302,302,302,302,302,302,302,302,693,307,451,451,302,694,695,302,302,451,302,302,302,302,343,229,231,231,232,0
247,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,343,229,696,231,232,0
0,253,344,275,415,416,415,697,415,415,416,415,697,698,274,275,416,415,415,697,415,416,307,307,343,417,417,231,345,274,309,0
0,0,311,277,277,414,414,277,277,277,414,414,277,273,273,277,414,414,414,699,700,533,418,701,223,420,231,231,231,231,232,0
0,0,311,231,231,231,231,231,231,231,231,231,231,702,703,229,231,231,231,704,702,703,705,422,244,245,231,231,241,231,232,0
0,0,311,231,231,231,231,231,231,231,231,231,706,274,707,229,231,231,231,696,605,607,705,422,244,231,231,241,241,243,232,0
0,0,311,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,345,274,707,421,425,428,245,231,241,243,243,242,0
0,0,311,231,231,231,426,582,708,582,708,582,708,582,708,582,708,582,708,582,231,231,709,219,223,229,231,231,424,424,242,0
0,0,0,582,708,582,708,175,346,710,711,710,346,710,711,710,346,710,346,710,712,231,423,425,223,229,231,231,231,231,232,0
0,0,0,713,347,346,347,710,238,294,293,238,221,238,293,238,221,238,235,238,353,276,429,425,223,229,231,231,231,231,232,0
0,0,0,713,240,295,237,227,240,714,295,237,227,240,295,237,227,240,295,237,239,276,709,219,223,229,231,231,231,231,232,0
0,220,715,715,716,298,299,233,240,714,298,299,233,297,298,299,233,297,298,299,296,276,203,219,244,245,231,231,231,231,232,0
0,220,252,252,252,252,252,246,350,300,252,252,246,300,252,252,235,293,221,252,222,276,423,219,244,231,231,231,231,231,232,0
0,0,254,717,301,301,301,301,301,301,301,301,301,301,301,301,301,235,233,235,236,276,709,219,428,245,231,231,231,231,232,0
0,0,0,354,236,236,236,236,236,236,236,236,236,236,226,226,226,305,237,235,236,276,203,219,223,229,231,231,231,231,232,0
0,0,0,225,718,0,0,0,0,0,0,0,0,0,226,226,226,233,221,293,222,276,203,219,223,229,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,226,238,221,221,236,276,203,219,244,245,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,226,233,233,228,719,276,203,219,244,231,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,226,221,221,297,719,276,203,219,428,245,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,226,237,234,238,222,276,203,219,223,229,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,226,221,227,221,239,276,203,219,223,229,231,231,231,231,232,0
0,0,0,225,0,0,0,0,0,0,0,0,0,0,226,226,306,233,297,228,222,276,203,219,223,229,231,231,231,231,232,0
0,0,0,225,97,225,225,225,225,225,225,225,225,225,226,226,250,233,235,235,222,248,432,219,219,248,248,248,248,248,248,0
0,0,0,0,249,249,249,249,249,249,249,249,249,249,249,720,250,251,353,222,236,0,218,219,219,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,252,251,0,0,0,0,0,433,433,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
