0,0,58,0,0,58,0,0,58,0,0,58,58,0,0,0,0,0,0,0,0,0,0
0,0,57,23,57,58,23,57,57,23,57,58,23,23,57,57,0,0,0,0,0,0,0
0,10,0,60,25,60,23,25,60,60,25,60,23,25,25,60,60,0,0,0,0,0,0
11,0,12,10,52,155,52,25,155,52,52,155,52,25,155,155,52,52,0,0,0,0,0
11,13,0,12,12,25,97,25,97,97,25,25,97,25,97,97,97,25,25,0,0,0,0
0,13,12,10,12,12,97,52,97,52,52,97,97,52,97,52,52,52,97,97,0,0,0
0,0,12,12,12,12,12,44,44,44,44,44,44,44,44,44,44,44,44,44,784,0,0
0,10,0,12,12,12,12,785,786,4,4,4,4,4,4,4,4,4,4,4,15,0,0
11,0,12,10,12,12,12,787,788,4,4,4,4,4,4,4,4,4,4,4,15,0,0
11,13,0,12,12,12,12,789,790,4,4,4,4,4,4,4,4,4,4,4,15,0,0
0,13,12,10,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
11,10,12,12,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
11,13,12,12,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,791,16,17
0,13,12,12,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,18,18,15
0,0,12,12,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,19,19
0,0,0,12,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
0,0,0,10,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
0,0,0,0,12,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
0,0,0,0,0,12,14,4,4,4,4,4,4,4,4,4,4,4,4,4,15,0,0
0,0,0,0,0,0,14,18,18,18,18,18,18,18,18,18,18,18,18,18,15,0,0
0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0
