8,9
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16896,16384,0,0,0,0,0,16384,16384
16384,16384,16896,0,0,0,0,0,2,8192,8198
16384,16384,16896,0,0,0,0,0,2,8192,8198
16384,16384,16896,0,0,256,256,256,0,16384,16384
16384,16384,0,0,0,256,256,256,0,16384,16384
16384,16384,0,0,0,0,0,0,0,16384,16384
16384,16384,0,0,0,0,0,0,0,16384,16384
16384,16384,0,0,0,0,0,0,0,16384,16384
16384,16384,16640,16640,16640,0,0,0,0,16384,16384
16384,16384,16640,16640,16640,0,0,0,0,16384,16384
