0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
0,0,634,0,635,0,8,45,0,44,0,0,0,0,0
0,636,637,638,639,640,0,11,12,0,89,0,0,0,0
0,636,641,642,643,644,645,0,64,47,0,0,0,0,0
0,0,646,647,336,452,648,649,0,0,0,0,0,0,0
0,0,0,650,387,357,453,651,652,0,0,0,0,0,0
0,0,101,0,389,358,359,360,72,72,72,0,0,0,0
0,0,206,102,0,0,361,362,48,106,74,75,0,0,0
0,0,0,103,104,135,0,395,76,77,110,78,0,0,0
0,0,0,0,108,135,137,0,0,79,111,80,81,0,0
0,0,0,107,0,0,137,0,0,0,0,0,0,0,0
0,0,0,0,149,127,234,162,0,0,0,0,0,0,0
0,0,0,0,0,129,130,131,165,0,0,0,0,0,0
0,0,0,0,0,241,133,134,17,18,0,0,0,0,0
0,0,0,0,0,0,243,136,20,58,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,206,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108,0,0,0,0,0,0,0,0,0
0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,149,364,162,0,0,0,0,0,0,0
0,0,0,0,0,0,129,366,164,0,0,0,0,0,0
0,0,0,0,0,0,241,133,134,17,0,0,0,0,0
0,0,0,0,0,0,0,243,136,20,58,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
