0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,861,861,861,861,861,861,861,861,861,861,861,8,0,0
862,863,864,864,864,865,47,47,47,47,47,47,47,866,47,866,39,10,0
862,867,868,98,98,99,337,869,869,869,869,869,869,869,869,869,39,40,41
862,870,175,151,162,99,313,319,48,48,48,48,48,48,48,48,48,40,41
862,870,150,150,151,99,871,318,319,49,49,49,49,49,49,49,49,49,41
862,870,347,150,100,99,340,872,322,323,0,0,0,0,873,874,0,875,0
0,876,67,108,67,339,877,878,69,325,873,0,0,879,284,880,881,0,0
0,0,882,883,109,884,885,886,887,105,0,0,0,888,889,890,0,0,0
0,0,0,891,892,120,891,893,894,333,0,895,0,0,896,897,0,0,0
0,0,0,0,898,899,899,898,900,341,0,0,881,0,0,127,0,0,0
0,0,0,0,320,314,314,314,335,315,895,0,895,0,0,0,881,0,0
0,0,0,0,320,0,0,0,321,315,0,895,0,0,895,0,0,0,0
0,0,0,0,328,329,329,329,329,315,0,0,0,0,0,901,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0
0,0,0,0,0,0,129,129,129,129,129,129,129,129,129,901,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
