8,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408
16384,16384,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408
16384,16384,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408
16384,16384,17664,17664,17664,17664,17664,512,512,512,512,512,512,512,512,512
16384,16384,17664,17664,17664,17664,17664,512,512,512,512,512,512,512,512,512
16384,16384,17664,17664,17664,17664,512,516,512,512,512,512,512,512,512,512
16384,16384,17664,17664,17664,17664,17664,512,512,512,512,512,512,512,512,512
16384,16384,17664,17664,17664,17664,17664,512,512,512,512,512,512,512,512,512
16384,16384,16896,16896,16896,16896,16896,512,512,512,512,512,512,512,512,512
16384,16384,16896,16896,16896,16896,16896,512,512,512,512,512,512,512,512,512
16384,16384,16896,16896,16896,16896,16896,512,512,512,512,512,512,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,515,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8704,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8710,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,25088,16384
