0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0
9,13,11,12,11,11,11,11,11,11,0,0,0,0,0,0,0
9,13,16,11,15,11,12,296,11,11,11,0,0,0,0,0,0
9,10,16,16,11,11,11,15,297,11,12,11,0,0,0,0,0
9,13,14,16,16,11,11,11,11,298,11,15,11,0,0,0,0
9,13,16,16,16,18,19,19,19,19,299,19,19,20,0,0,0
0,13,16,16,16,18,21,21,21,21,21,21,21,25,0,0,0
0,0,17,16,17,18,21,21,21,21,21,21,21,21,22,23,0
0,0,0,14,16,24,21,21,21,21,21,21,21,21,21,25,0
0,0,0,0,16,18,21,21,21,21,21,21,21,25,26,26,0
0,0,0,0,0,18,21,21,21,21,21,21,21,25,0,0,0
0,0,0,0,0,0,26,26,26,26,26,26,26,26,0,0,0
