8,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,2304,2304,2048,2048,1792,1792,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,2304,2304,2048,2048,1792,1792,1536,1536
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,16,16,16,16,16,16,1280,1280
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,16,16,16,16,16,16,1280,1280
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2560,2560,16,16,16,16,16,16,1024,1024
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,16,16,16,16,16,16,1024,1024
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,16,16,16,16,16,16,768,768
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,16,16,16,16,16,16,768,768
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,16,16,16,16,16,16,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,16,16,16,16,16,16,512,512
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2816,2816,256,256,256,256,256,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,2819,2819,256,259,259,256,256,256,256,256
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,11008,11008,16384,8448,8448,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,11014,11014,16384,8454,8454,16384,16384,16384,16384,16384
