329,330,154,152,149,153,154,152,149,153,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,331,332,244,245,108,375,244,245,108,375,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,53,115,246,109,246,247,248,109,246,247,248,109,0,0,0,0,0,0,0,0,0,0,0,0,0
55,56,249,56,243,108,243,244,245,108,243,244,245,108,0,0,0,0,0,0,0,0,0,0,0,0
45,57,333,57,334,335,336,248,109,246,336,248,109,246,336,0,0,0,0,0,0,0,0,0,0,0
48,49,361,49,338,376,461,469,339,108,243,244,339,108,243,244,0,0,0,0,0,0,0,0,0,0
52,53,115,53,340,377,0,68,58,378,627,248,109,248,247,248,109,0,0,0,0,0,0,0,0,0
55,56,249,56,362,379,0,68,58,60,62,58,380,503,339,244,339,108,0,0,0,0,0,0,0,0
45,57,333,57,254,381,0,68,51,50,50,58,60,62,58,378,627,248,354,0,0,0,0,0,0,0
48,49,361,49,338,628,629,68,51,51,66,66,50,50,58,60,62,58,382,383,0,0,0,0,0,0
52,53,115,53,340,0,347,51,51,51,51,66,66,66,66,50,50,58,0,0,0,0,0,0,0,0
55,56,249,56,362,0,347,51,51,51,51,51,66,66,66,66,66,265,0,0,0,0,0,0,0,0
0,57,333,57,254,0,347,51,51,51,51,51,51,66,66,66,66,265,267,0,0,0,0,0,0,0
0,0,361,49,338,0,347,51,51,51,51,51,51,51,66,66,66,66,267,264,0,0,0,0,0,0
0,0,0,53,340,0,347,51,51,51,51,51,51,51,51,66,66,66,66,264,0,0,0,0,0,0
0,0,0,0,362,0,347,51,51,51,51,51,51,51,51,51,265,265,265,267,0,0,0,0,0,0
0,0,0,0,515,421,421,51,51,51,51,51,51,51,51,51,384,267,267,267,0,0,0,0,0,0
0,0,0,0,516,517,517,0,51,51,51,51,51,51,51,51,384,366,630,630,0,0,0,0,0,0
0,0,0,0,0,518,518,0,0,51,51,51,51,51,51,51,384,366,385,385,631,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,384,366,385,385,631,632,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,384,366,385,385,385,632,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,384,366,385,385,385,631,0,0,366,0
0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,384,366,385,385,385,631,632,0,269,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,384,366,633,633,633,631,632,0,269,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,268,366,632,632,632,632,632,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,421,421,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,517,517,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,518,0,0,0,0,0,0
