0,0,0,0,0,0,0,0,0,0,0,0,569,1,1,1,1,1,1,390,391,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,522,938,569,0,0,0,0,0,392,393,0,0,0,0,0,0,0
0,0,0,0,0,275,0,0,0,275,0,0,583,523,939,578,412,0,0,0,0,394,395,0,0,0,0,0,0
0,0,0,0,0,279,281,0,0,279,281,0,0,588,940,584,941,585,412,0,0,275,413,0,0,0,0,0,0
0,0,0,286,0,0,282,0,0,0,282,0,0,0,942,943,944,584,604,585,412,279,281,0,0,0,0,0,0
0,0,0,287,288,0,0,0,0,0,0,0,0,0,0,942,945,943,944,589,604,585,608,0,0,0,0,0,0
0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,942,945,945,946,607,589,604,585,579,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,947,609,609,606,607,610,604,611,0,0,0
0,0,0,286,0,0,0,0,116,116,116,116,116,116,116,116,0,0,0,605,609,609,609,606,603,612,0,0,9
0,0,0,287,288,0,0,0,119,302,948,302,948,125,949,949,414,0,0,0,613,614,614,614,614,615,616,0,9
0,0,0,0,292,0,0,0,950,951,952,93,8,99,953,8,0,315,0,0,11,954,285,0,0,0,0,0,9
0,0,0,0,0,0,0,0,119,955,956,957,191,98,7,93,0,315,0,0,0,284,285,0,0,0,0,0,9
0,0,0,286,0,0,0,0,950,958,191,0,99,93,0,7,0,315,0,0,0,284,285,0,0,0,0,0,9
0,0,0,287,288,0,0,0,119,251,99,98,959,129,7,191,0,315,0,0,0,284,285,0,0,0,0,0,9
0,0,0,0,292,0,0,0,115,960,7,93,129,313,160,93,0,315,0,0,0,284,285,0,0,0,0,0,9
0,0,0,0,0,0,0,0,961,135,313,0,0,99,7,0,0,315,335,311,353,284,285,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,962,415,415,415,415,415,415,416,315,0,0,0,525,285,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,9
0,0,0,0,0,0,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,70,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
