0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,11,11,11,11,11,11,11,11,273,0,0,0,0,0,0,0,0,0,0,0
232,274,275,275,275,275,275,275,275,275,276,273,0,0,0,0,0,0,0,0,0
232,274,453,275,275,275,275,275,275,275,275,275,11,0,0,0,0,0,0,0,0
232,274,453,277,11,12,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0
232,274,453,277,16,11,15,11,11,11,11,11,11,12,11,0,0,0,0,0,0
232,274,453,277,16,16,11,11,11,11,11,12,11,11,15,12,0,0,0,0,0
232,274,453,278,16,16,16,11,11,11,11,11,15,11,11,11,15,0,0,0,0
232,274,453,277,14,16,17,18,19,19,19,19,19,19,19,19,19,20,0,0,0
0,274,453,277,16,16,16,18,21,21,21,21,21,21,21,21,21,25,0,0,0
0,277,453,277,16,16,16,18,21,279,122,122,122,122,122,122,21,25,0,0,0
0,0,274,277,16,17,16,18,21,279,280,12,11,11,12,11,21,25,0,0,0
0,0,277,277,16,16,16,18,21,279,281,16,15,11,11,15,21,25,0,0,0
0,0,0,16,16,16,16,18,21,279,281,16,16,11,12,11,21,25,0,0,0
0,0,0,0,16,16,16,18,21,279,282,16,17,16,11,15,21,25,0,0,0
0,0,0,0,0,16,16,18,21,279,281,14,16,283,16,11,21,25,0,0,0
0,0,0,0,0,0,16,18,21,21,284,16,16,16,14,16,0,25,0,0,0
0,0,0,0,0,0,0,18,21,21,21,21,21,0,0,158,0,0,0,0,0
0,0,0,0,0,0,0,0,26,26,26,26,26,26,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
