0,17,17,17,0,0,0,0,0,0,0,0,0,0,256,256,256,256,0,0,0,0,0,0,0,0,256,256,17,0,0,0,0,0
0,8,179,179,180,49,49,49,49,49,49,49,49,0,178,179,179,179,180,49,49,49,49,49,0,0,178,179,179,180,0,0,0,0
0,257,312,312,181,287,284,284,284,284,284,284,284,284,195,279,312,312,181,287,284,284,284,284,284,0,178,313,314,181,182,0,0,0
0,0,315,260,260,287,284,284,284,284,284,284,284,284,284,316,260,260,260,287,284,284,284,284,284,284,195,279,312,181,184,185,0,0
0,0,286,261,284,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,403,285,285,184,185,0,0
0,0,286,284,284,173,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,262,280,280,185,0,0
0,0,52,261,261,173,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,202,202,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,195,317,204,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,281,281,0,0,0,0,0,0,196,512,212,318,0,0,0,0,0,282,282,282,282,0,0,0,0,0,0,0
0,0,0,0,0,0,178,319,204,0,0,0,0,0,199,200,261,173,56,0,0,0,0,197,320,320,320,318,0,0,0,0,0,0
0,0,282,282,0,0,195,189,190,206,0,0,0,0,0,201,202,202,56,0,0,0,0,197,198,284,284,173,56,0,0,0,0,0
0,0,286,320,318,0,0,207,321,184,185,0,0,0,0,0,0,0,0,0,0,0,0,199,200,261,261,173,56,0,0,0,0,0
0,0,286,284,173,56,0,0,211,280,185,0,0,0,0,0,0,0,0,0,0,0,0,0,201,202,202,202,56,0,0,0,0,0
0,0,286,284,173,56,0,0,0,0,0,0,0,0,0,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,0,0,0
0,0,286,284,173,56,0,0,0,0,0,0,0,0,0,612,322,323,324,322,323,323,324,324,324,324,322,323,322,323,322,323,0,0
0,0,286,284,173,56,0,0,0,0,0,0,611,611,611,612,325,0,613,326,0,0,0,194,327,328,326,0,0,0,0,0,177,0
0,0,0,281,281,614,0,0,0,0,0,0,612,324,324,322,325,0,0,0,0,0,0,0,0,0,0,0,0,328,194,0,177,329
0,0,0,178,319,319,204,0,0,611,611,611,612,325,330,0,0,0,0,0,328,194,0,0,0,0,0,0,0,0,0,0,331,331
0,0,0,178,313,332,190,206,0,612,322,324,322,325,0,0,0,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,0,0
0,0,0,195,279,312,181,184,185,612,325,613,326,0,0,0,331,399,334,334,334,334,334,334,334,334,334,334,334,334,334,334,520,329
0,0,52,0,403,285,285,184,185,612,325,0,0,0,333,333,333,399,401,335,335,335,335,335,335,335,335,335,335,335,335,335,177,0
0,0,0,55,615,262,280,280,185,612,325,0,0,0,399,334,334,334,401,616,617,283,283,283,283,283,283,283,283,283,283,283,177,0
0,0,0,0,0,0,0,0,0,0,407,216,216,216,408,409,618,618,618,216,216,216,216,216,216,216,216,216,216,216,216,216,177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
