7,7
17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664,17664
17664,17664,17664,17664,17408,17408,256,256,256,256,256,256,17664
17664,17664,0,0,0,0,256,256,0,0,256,256,0
17664,17664,0,0,0,0,256,256,0,0,256,256,0
17664,256,0,0,0,0,0,0,0,0,0,0,0
17664,256,0,0,0,0,0,0,0,0,0,0,0
17664,0,0,0,0,0,0,0,0,0,0,0,0
8192,4,0,0,0,0,0,0,0,0,0,0,0
8192,4,0,0,0,0,0,0,0,0,0,0,0
17664,0,0,0,0,0,0,0,256,256,256,0,0
17664,0,0,0,0,0,0,0,256,256,256,0,0
17664,0,0,0,0,0,0,0,256,256,256,0,0
17664,0,0,0,0,0,0,0,0,0,0,0,0
17664,0,0,0,0,0,0,0,0,0,0,0,0
