0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,191,191,192,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0
190,198,195,196,181,49,371,120,49,50,120,49,50,197,0,0,0,0,0
190,206,203,201,202,181,338,181,130,23,129,130,23,129,3,0,0,0,0
19,217,212,205,201,202,181,339,181,130,340,129,130,23,341,3,0,0,0
19,258,218,213,205,201,202,181,342,181,137,343,139,372,138,373,26,0,0
19,132,133,218,213,205,208,209,210,344,374,144,345,375,376,145,345,252,0
19,246,135,7,218,213,214,11,146,146,146,146,146,146,146,146,147,10,0
19,248,311,7,52,218,219,11,12,13,13,13,13,13,13,13,27,10,0
19,250,251,312,52,53,346,11,12,13,13,13,13,13,13,13,27,10,0
19,24,253,23,136,53,10,11,12,13,13,13,13,13,13,13,27,10,0
19,124,309,254,138,141,347,11,12,13,13,13,13,13,13,13,27,10,0
19,258,133,134,145,145,10,11,12,13,13,13,13,13,13,13,27,10,0
19,132,133,7,136,10,10,11,12,13,13,13,13,13,13,13,27,10,0
0,24,135,7,52,141,10,11,12,13,13,13,13,13,13,13,27,10,0
0,0,22,7,52,53,10,11,12,13,13,13,13,13,13,13,27,10,0
0,0,0,22,52,53,10,11,12,13,13,13,13,13,13,13,27,10,0
0,0,0,0,25,53,10,11,31,32,32,32,32,32,32,32,27,10,0
0,0,0,0,0,51,10,10,62,62,62,62,62,62,62,62,62,10,0
0,0,0,0,0,0,33,33,33,33,33,33,33,33,33,33,33,33,0
