32,34,34,33,34,34,33,34,33,34,34,33,34,34,34,34,34,33,34,34,34,34,33,34,33,34,34,33,34,34,34,34,33,34,34,34,34,34,34,34,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,38,30,31,39,40,40,39,40,39,40,40,39,40,40,40,40,40,39,40,40,40,40,39,40,39,136,136,39,40,40,40,40,39,136,136,136,136,136,136,136,136,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,43,44,35,36,47,46,46,47,46,47,46,46,47,46,133,133,133,46,45,46,133,133,46,45,46,45,138,138,45,46,46,46,46,45,138,138,138,138,138,138,138,138,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,43,50,44,41,42,51,46,46,51,46,51,46,46,51,46,134,134,134,46,45,46,134,134,46,45,46,45,40,40,45,46,46,46,46,45,40,40,40,40,40,40,40,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0
37,38,50,50,53,48,49,352,55,55,54,55,54,55,55,352,55,55,55,55,55,54,55,55,55,55,352,46,47,46,46,47,55,55,55,55,54,55,55,667,55,55,667,55,55,54,0,0,0,0,0,0,0,0,0,0,0,0
32,43,44,50,58,67,57,163,39,136,136,668,136,135,136,136,39,59,59,59,59,59,668,136,136,136,136,39,46,51,46,46,51,40,40,40,40,218,40,40,39,40,40,39,40,40,218,0,0,0,0,0,0,0,0,0,0,0
37,38,50,94,58,65,57,163,103,45,138,669,335,138,0,138,138,69,97,186,96,97,375,335,138,138,138,138,54,46,352,55,55,352,46,133,133,46,220,46,46,47,46,46,47,46,46,220,0,0,0,0,0,0,0,0,0,0
37,43,44,50,95,65,49,101,103,162,45,670,376,0,377,0,40,69,101,99,99,99,99,378,162,40,40,671,671,668,46,39,136,136,39,46,134,134,46,39,46,46,51,46,46,51,46,46,39,0,0,0,0,0,0,0,0,0
32,43,50,94,58,67,49,101,103,162,162,99,672,0,0,0,0,69,163,103,167,167,167,167,162,673,674,97,97,675,335,55,54,138,138,54,55,55,55,55,352,55,55,352,55,55,352,55,55,352,0,0,0,0,0,0,0,0
0,38,50,50,95,65,57,163,103,162,162,162,379,380,0,0,0,0,101,103,162,167,167,167,167,673,96,99,99,99,378,162,136,218,676,676,668,136,136,136,136,39,40,40,39,30,31,39,40,40,39,0,0,0,0,0,0,0
0,0,44,50,58,67,49,101,103,162,162,162,162,167,167,0,0,0,0,103,162,162,167,167,167,0,162,99,167,167,167,162,673,677,97,186,375,335,138,138,138,138,54,46,46,47,35,36,47,46,46,45,0,0,0,0,0,0
0,0,0,44,58,65,57,163,103,162,162,162,162,162,167,167,0,0,0,0,162,162,162,167,167,0,162,162,167,167,167,167,673,97,99,99,99,378,162,40,40,671,678,668,46,46,51,41,42,51,46,46,45,0,0,0,0,0
0,0,0,0,53,65,49,679,165,354,354,354,342,342,342,332,332,0,0,0,0,162,162,162,167,0,162,162,162,167,167,167,0,162,99,167,167,167,162,673,680,681,96,375,335,55,55,54,48,57,54,55,55,54,0,0,0,0
0,0,0,0,0,67,57,49,57,49,63,57,49,0,0,0,0,0,0,0,0,0,162,162,162,0,162,162,162,162,167,167,0,162,162,167,167,167,167,342,96,99,99,99,378,162,136,136,61,49,57,61,381,136,218,0,0,0
0,0,0,0,0,0,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,354,354,682,162,162,162,162,162,167,0,162,162,162,167,167,167,0,162,99,167,167,167,162,673,677,683,96,97,186,375,335,138,220,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,336,335,162,162,162,162,162,0,162,162,162,162,167,167,0,162,162,167,167,167,167,342,97,99,99,99,99,99,378,162,223,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,335,673,684,354,354,354,682,162,162,162,162,162,167,0,162,162,162,167,167,167,0,162,99,167,167,167,167,167,162,106,685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,49,49,63,57,382,335,162,162,162,162,162,0,162,162,162,162,104,104,332,162,162,104,104,104,104,104,104,106,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,62,335,673,684,354,354,686,682,162,162,162,162,106,107,107,162,162,106,107,107,107,107,107,107,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,49,63,57,57,336,335,162,162,162,106,0,0,162,162,106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,62,335,673,684,354,316,69,682,162,162,106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,63,57,57,49,687,335,162,106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,688,335,162,106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,106,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0
