0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,393,394,393,394,393,394,6,3,393,394,393,394,393,394,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,762,762,762,762,354,0,761,762,762,762,762,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,762,762,763,763,354,0,458,763,762,762,762,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,77,0,0,71,761,762,762,762,354,0,0,0,0,0,761,762,762,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,764,765,80,71,761,762,763,763,354,0,0,0,0,0,458,763,762,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,766,767,83,761,762,354,0,0,0,0,0,0,0,0,0,761,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,768,769,458,763,354,0,0,0,0,0,0,0,0,0,458,763,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,88,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
0,0,0,0,0,0,0,0,0,0,0,0,0,185,89,326,326,0,0,0,0,0,0,0,0,0,0,326,326,0,0,203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,354,0,0,0,0,0,0,0,0,0,761,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,395,326,0,0,0,0,0,0,326,326,761,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,762,762,354,0,0,0,0,0,761,762,762,762,354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,761,762,762,762,395,326,0,0,326,326,761,762,762,762,354,0,0
0,0,77,0,0,0,0,0,0,0,0,0,0,0,71,761,762,762,762,762,762,354,0,761,762,762,762,762,762,354,0,0
0,0,78,79,0,0,0,0,0,0,0,0,0,0,0,396,771,771,771,771,771,397,204,396,771,771,771,771,771,354,0,0
0,0,0,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,206,0,0,0,0,0,0,0,0
0,0,0,0,85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,206,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,762,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
