5,8
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,0,0,0,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,17408,17408,17408,17408,17408,16384,9216,9216,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,512,8453,512,512,272,272,272,272,1024,1024,1025,1025,1024,1024,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,512,8453,512,512,272,272,272,272,1024,1024,1024,1024,1024,1024,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,512,512,512,512,272,272,272,272,1024,1024,1024,1024,1024,1024,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,512,512,512,16384,16384
16384,16384,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,512,512,514,8704,8710
16384,16384,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,512,512,514,8704,8710
16384,16384,272,272,272,272,272,272,272,512,512,512,256,272,272,272,272,272,272,272,272,272,272,272,512,512,512,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,16384,16384
16384,16384,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,512,256,512,512,272,272,272,272,272,272,272,272,272,272,272,512,512,512,512,272,272,272,272,272,272,16384,16384
16384,16384,512,512,512,512,272,272,272,272,272,272,272,272,272,272,272,512,551,551,512,272,272,272,272,272,272,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8704,8704,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,8710,8710,16384,16384,16384,16384,16384,16384,16384,16384,16384
