724,724,724,724,724,724,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,958,959,960,961,958,959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,77,8,72,8,55,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,64,61,23,72,23,24,26,0,724,724,724,724,724,724,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,58,81,82,962,72,25,6,26,55,960,961,958,959,960,961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,60,61,71,88,382,963,56,55,8,25,8,55,8,25,8,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0
957,77,63,10,11,69,83,117,26,23,964,24,23,24,23,24,23,24,1,0,0,0,0,0,0,0,0,0,0,0,0
957,64,61,65,66,92,92,117,413,55,24,26,55,25,6,26,55,25,6,3,0,0,0,0,0,0,0,0,0,0,0
957,58,81,82,68,48,93,97,413,117,25,6,6,26,56,55,6,26,56,55,1,0,0,0,0,0,0,0,0,0,0
965,60,61,71,88,35,92,92,117,117,413,55,26,8,25,26,23,8,55,26,23,3,0,0,0,0,0,0,0,0,0
0,34,63,10,11,112,96,93,97,413,413,117,966,967,6,23,55,24,6,23,55,24,1,0,0,0,0,0,0,0,0
0,0,36,65,66,96,35,92,92,117,117,117,118,968,969,26,8,25,6,26,8,25,6,3,0,0,0,0,0,0,0
0,0,0,34,68,48,119,60,93,97,413,413,118,69,69,69,964,24,55,26,23,26,55,26,1,0,0,0,0,0,0
0,0,0,0,36,35,116,71,92,92,117,117,84,69,69,69,83,25,5,8,55,25,5,8,55,3,0,0,0,0,0
0,0,0,0,0,34,96,195,195,93,97,413,118,69,69,69,83,117,26,55,56,25,26,72,56,25,1,0,0,0,0
0,0,0,0,0,0,36,111,120,92,92,117,84,69,69,69,83,117,413,8,25,8,55,8,72,8,55,3,0,0,0
0,0,0,0,0,0,0,34,183,82,93,97,118,69,69,69,83,117,413,117,23,24,23,24,970,72,23,24,1,0,0
0,0,0,0,0,0,0,0,36,241,69,83,84,83,92,92,92,117,413,117,118,121,85,121,78,382,382,121,764,0,0
0,0,0,0,0,0,0,0,0,99,73,94,84,83,84,97,98,98,413,117,118,69,69,69,69,69,69,69,75,0,0
0,0,0,0,0,0,0,0,0,0,0,0,99,122,84,83,84,93,97,117,118,69,83,92,92,92,92,92,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,94,84,69,83,117,118,69,83,84,93,93,93,93,93,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,73,94,117,118,69,83,84,69,83,92,92,92,92,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,118,69,83,84,69,83,84,93,93,93,123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,94,84,69,83,84,69,69,69,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,73,122,84,69,69,69,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,73,73,73
