0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,501,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,0,0,0,0,0,0,0,0
500,511,504,505,506,505,507,505,506,507,505,507,507,505,506,507,505,507,505,506,0,0,0,0,0,0,0
500,503,510,504,506,502,506,505,505,502,505,505,506,505,507,502,506,506,505,507,502,0,0,0,0,0,0
500,508,508,508,507,502,505,502,506,507,505,507,505,502,506,505,506,502,502,507,507,505,0,0,0,0,0
500,511,512,509,512,504,505,506,505,502,505,505,506,507,507,502,507,502,507,505,505,506,507,0,0,0,0
500,503,510,503,510,503,507,505,502,505,505,507,507,502,505,507,505,505,507,505,507,965,502,505,0,0,0
500,503,508,503,503,503,511,506,506,506,506,506,506,506,506,506,506,506,506,506,506,356,0,506,506,0,0
500,508,503,512,508,508,511,514,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,452,453,0
500,511,509,508,511,513,509,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0
500,503,510,510,513,510,509,514,0,0,0,474,0,0,0,0,0,0,0,548,238,0,0,0,0,0,0
500,503,503,503,503,512,511,514,0,0,0,268,0,0,0,0,0,0,0,0,240,237,428,238,0,0,0
500,508,508,508,511,508,511,514,0,0,0,0,0,0,0,0,0,241,0,0,478,455,269,240,237,428,0
500,503,509,512,513,510,509,514,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0
500,511,508,510,503,512,511,615,205,0,0,0,0,0,0,0,0,0,0,0,0,548,238,0,0,0,0
500,508,510,512,503,508,511,514,357,0,0,0,0,0,0,0,0,0,0,0,0,0,240,237,428,238,0
500,511,512,503,511,503,509,514,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,240,0
500,508,510,503,511,510,511,514,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,238,0,0,0
500,503,512,503,508,510,511,514,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,237,428,0
0,508,508,511,503,512,511,514,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,509,512,510,508,511,514,0,452,453,0,0,0,0,0,0,0,0,548,238,0,0,0,0,0,0
0,0,0,510,511,508,509,514,0,475,0,0,0,0,0,0,243,0,0,0,240,237,428,238,0,0,0
0,0,0,0,508,510,509,514,0,0,0,966,0,0,0,0,272,244,0,0,0,455,269,240,237,428,0
0,0,0,0,0,513,511,514,0,0,0,967,0,243,0,0,0,242,0,0,0,356,0,0,0,0,0
0,0,0,0,0,0,509,514,0,0,0,0,0,272,244,0,0,243,0,0,0,0,0,243,0,0,0
0,0,0,0,0,0,0,514,0,0,0,0,0,0,242,0,0,272,244,0,0,0,0,272,244,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,460,0,0,0,0,0,460,0,0
