8,7
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16645,16384,16384,16384,16384,16384
16384,16384,16384,512,512,261,16384,16384,16384,16384,16384
16384,16384,512,512,16384,16384,16384,16384,16384,16384,16384
16384,16384,512,16384,16384,16384,16384,16384,514,512,518
16384,16384,512,16384,16384,520,512,512,514,512,518
16384,16384,512,16384,16384,512,16384,16384,16384,16384,16384
16384,16384,16384,16384,515,515,16384,16384,16384,16384,16384
16384,16384,16384,16384,512,512,16384,16384,16384,16384,16384
16384,16384,16384,16384,518,518,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,512,512,16384,16384,16384,16384,16384,16384
16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384
