0,78,79,78,0,0,0,0,0,0,0,0,0,0
79,79,79,79,79,0,0,0,0,0,0,0,0,0
79,58,867,25,80,25,0,0,0,0,0,0,0,0
79,867,58,868,13,13,13,0,0,0,0,0,0,0
79,869,868,81,870,871,871,872,0,0,0,0,0,0
79,869,58,873,871,874,875,876,877,0,0,0,0,0
0,869,58,81,874,875,82,58,627,696,83,26,26,0
0,0,58,13,874,82,58,878,26,26,37,28,28,36
0,0,0,81,874,82,0,92,93,108,879,880,880,36
0,0,0,0,84,82,26,881,85,100,100,0,0,0
0,0,0,0,0,0,37,249,85,882,52,52,0,0
0,0,0,0,0,0,37,39,36,882,182,0,0,0
0,0,0,0,0,0,86,12,36,0,182,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26,26,0,0,0,0,0,0,0
0,0,0,0,0,883,627,108,0,0,0,0,0,0
0,0,0,0,0,881,85,100,100,0,0,0,0,0
0,0,0,0,0,0,85,882,52,52,0,0,0,0
0,0,0,0,0,0,0,882,182,0,0,0,0,0
0,0,0,0,0,0,0,0,182,0,0,0,0,0
