3,4
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,18176,18176,18176,18176,18176,18176,18176,18176,17920,17920,17664,17664,17408,17920,17408,17920,18176,17408,17664,17920,17408,17664,17920,17408,17408,17664,17920,18176,18176,17664,16384,16384
16384,18176,512,512,512,512,512,512,0,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,16384,16384
16384,18176,512,18432,18432,18432,18432,18432,512,512,512,512,512,512,512,512,512,512,512,512,512,17408,512,512,512,512,512,512,512,512,512,16384,16384
16384,18176,512,18432,18176,18176,18176,18176,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,16384,16384
16384,18176,512,512,512,512,18432,18176,512,512,512,512,512,512,512,512,17408,512,512,512,512,512,512,512,512,512,512,17408,512,512,514,8704,8710
16384,18176,18432,18688,18432,512,18432,18176,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,514,8704,8710
16384,18176,18176,18176,18176,512,18688,18176,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,7,7,512,512,512,512,512,16384,16384,16384
16384,18176,18176,18176,18176,512,18432,18176,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,7,7,512,512,512,16384,16384,16384,16384,16384
16384,18176,18432,18432,512,512,18432,18176,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,16384,16384,16384,16384,16384,16384
16384,18176,18432,18432,512,18432,18176,18176,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512,512,16384,16384,16384,16384,16384,16384,16384
16384,18176,18432,18432,512,18432,18176,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,17408,512,512,512,512,16384,16384,16384,16384,16384,16384,16384
16384,18176,18432,18688,512,18432,17408,17408,17408,512,7,7,7,7,512,512,512,512,512,512,512,7,512,512,512,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,514,8704,8710
16384,16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,514,8704,8710
16384,16384,16384,16384,512,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,16384,16384
16384,16384,16384,16384,512,16384,16384,16384,16384,16384,512,512,512,512,512,16384,16384,16384,16384,512,512,512,512,512,16384,16384,16384,16384,16384,512,512,16384,16384
16384,16384,16384,16384,512,16384,16384,16384,16384,16384,512,8199,8199,8199,512,16384,16384,16384,16384,512,512,512,512,512,16384,16384,16384,16384,16384,512,512,16384,16384
16384,16384,16384,16384,512,512,512,512,512,512,512,8199,8199,8199,512,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,512,512,512,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,8199,8199,8199,512,16384,16384,16384,16384,512,8453,8453,512,512,512,512,512,512,512,512,512,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,512,512,512,512,512,16384,16384,16384,16384,512,512,512,512,512,512,512,512,512,512,512,512,16384,16384
