2048,2116,0,571
510,511,824,77
538,906,0,0
712,541,538,539
571,576,2431,2430
577,578,372,373
24,25,690,691
2587,711,2921,2920
0,0,879,0
234,235,32901,32902
143,144,858,859
0,0,710,680
0,0,879,32768
32899,32900,33640,35077
2592,576,2594,17
540,541,261,144
538,539,879,564
268,269,2587,2586
563,564,707,707
0,0,71,0
0,0,0,550
20,546,21,550
0,575,0,578
2595,0,4,5
0,52,48,2595
0,0,212,49
249,252,264,267
0,0,2603,0
827,0,74,0
0,831,0,824
0,0,31,0
0,79,0,0
2921,2920,858,859
0,561,0,29
510,511,523,31
538,539,698,706
33464,33465,33456,33457
33472,33473,33445,33446
268,269,563,564
538,539,677,678
33306,33479,33308,33309
575,576,538,539
0,0,707,707
24,25,0,0
538,539,879,564
792,2838,223,224
565,680,124,531
0,906,540,541
666,706,0,0
236,237,540,541
234,235,540,541
234,235,141,142
212,3,16,17
198,1,18,19
78,79,14,215
76,77,213,214
30,31,234,2590
0,0,565,0
28,29,370,371
26,27,538,711
268,269,677,678
683,535,32768,32768
32892,33299,668,669
792,2838,223,224
0,0,424,425
0,0,33143,32768
32768,33142,33154,33155
33156,32768,33168,32768
33166,33167,33144,33145
33146,32768,33159,32768
33157,33158,401,402
403,0,0,0
221,222,0,0
487,488,657,0
0,0,0,669
0,680,0,0
0,711,0,0
831,511,0,214
666,0,677,0
0,0,688,689
0,0,677,678
96,906,2048,2048
571,572,219,828
824,25,574,443
706,541,696,697
874,877,0,0
0,130,538,539
540,541,538,697
446,2872,4521,876
698,699,707,707
698,699,565,680
666,908,0,0
221,24,232,233
284,21,2624,575
659,0,0,0
565,566,6305,6299
33425,32877,32768,32893
0,0,5000,5001
0,0,856,4248
32768,32877,32768,32893
7031,7030,7015,7014
6999,6998,0,0
6999,6998,540,541
696,697,677,658
565,680,108,531
850,0,540,541
0,851,668,669
540,711,565,566
532,533,565,680
909,669,679,680
677,678,694,695
540,541,707,4803
540,541,707,707
707,4796,4797,4805
707,707,707,701
4789,4799,693,703
707,708,707,707
707,709,538,539
0,564,683,535
0,531,0,711
708,531,0,711
124,531,702,0
708,678,683,535
694,531,702,711
489,21,500,69
824,574,704,706
534,535,118,119
116,117,143,144
540,541,2249,2248
219,220,232,233
712,539,563,564
712,539,563,564
514,515,0,0
0,0,712,0
0,0,193,117
555,560,824,831
712,130,538,539
2468,574,0,0
884,885,100,101
884,885,143,144
74,75,569,570
116,117,104,105
120,121,0,0
120,121,143,144
76,576,569,570
716,717,716,717
33333,33334,795,796
804,805,756,757
804,805,760,761
764,765,756,757
793,794,760,761
793,794,756,757
33333,33334,133,134
804,805,133,134
731,732,133,134
764,765,2441,2440
6903,767,2441,2440
764,765,133,134
6903,767,133,134
392,393,4488,4489
6537,6536,0,0
2393,360,345,2393
345,360,2393,345
2393,360,345,344
339,340,343,2393
345,2393,2393,345
2393,345,345,2393
345,2393,2393,344
2393,345,345,344
359,2393,355,356
0,0,0,0
198,0,16,17
577,578,2844,222
571,576,2844,220
124,531,804,805
124,531,754,755
729,730,764,765
762,763,731,732
124,531,758,759
729,730,6903,767
762,763,754,755
729,730,758,759
802,803,754,755
802,803,758,759
802,803,714,715
766,6904,731,732
795,796,538,539
729,730,538,539
762,763,538,539
766,6904,6537,6536
766,6904,538,539
20,411,424,2465
2526,2048,2514,2525
436,2500,447,2463
2467,2466,2480,2479
0,560,240,575
462,2463,475,2477
2499,2462,2464,2476
487,2489,2048,2048
2478,2488,0,0
6,7,412,413
424,425,68,69
0,0,552,535
33333,33334,33122,33299
33333,33121,32892,33136
33137,33619,33331,33332
33333,33334,33122,33299
0,0,0,678
666,667,677,158
0,0,657,0
31,555,422,423
29,408,420,421
29,0,555,0
831,216,253,227
793,794,802,803
32768,32768,666,669
0,484,29,497
731,732,33675,32902
666,667,32901,32902
0,511,30,524
907,0,0,0
731,732,716,717
0,0,714,715
0,0,720,721
714,715,33675,32902
731,732,720,721
0,0,0,656
2905,2904,2935,2934
2919,2918,2935,2934
804,805,723,724
731,732,723,724
738,805,0,0
738,2781,0,0
677,678,552,535
563,713,552,535
108,518,714,715
795,796,804,805
729,730,0,0
688,689,0,0
0,0,679,680
0,0,793,794
532,533,793,794
78,79,731,732
802,803,718,719
802,734,0,0
76,77,731,732
729,730,718,719
74,75,731,732
72,73,731,732
72,73,738,2781
723,724,738,2781
124,531,2769,722
729,730,2769,722
33333,33334,33122,33299
0,874,240,547
0,0,874,0
559,245,253,257
536,537,563,564
37736,37737,35671,35670
35701,35700,2903,2902
35673,35672,35011,35010
35687,35686,2243,2242
577,578,96,128
544,545,96,128
28,29,559,30
253,254,0,0
0,0,0,678
35689,35688,7017,7016
707,707,6355,6354
33622,33623,210,211
4968,4969,2903,2902
4306,4307,2243,2242
2919,870,2243,2242
2259,2258,707,707
0,874,240,547
435,323,569,570
28,29,569,570
824,574,569,570
824,25,569,570
435,323,569,570
221,222,0,0
487,488,657,0
0,0,0,669
0,680,0,0
0,711,0,0
831,511,0,214
666,0,677,0
0,0,688,689
0,0,677,678
96,906,2048,2048
571,572,219,828
824,25,574,443
706,541,696,697
874,877,0,0
0,130,538,539
540,541,538,697
446,2872,4521,876
698,699,707,707
698,699,565,680
0,0,0,547
102,103,116,117
102,103,116,117
707,877,538,539
0,0,124,531
666,667,677,564
