32768,32768,32879,32880
2163,128,0,0
127,128,147,148
0,0,302,303
0,0,170,0
926,7076,7075,0
33687,33689,33688,33687
2973,0,2975,0
33689,33688,33687,33689
921,927,7072,7071
33688,33687,33689,33688
7072,7071,7070,7069
0,7076,7075,0
921,927,7072,7072
2191,2157,34964,34963
33237,33687,5021,5022
111,112,111,115
7072,7071,0,0
2974,0,5027,5028
109,110,198,126
163,119,159,112
163,119,198,2218
170,199,198,2218
119,135,2191,2157
170,199,200,201
163,119,178,931
205,206,2983,2982
205,206,2983,4382
2978,2977,2983,4382
2188,2187,0,0
0,0,718,719
716,717,664,665
4760,4761,4812,4813
4814,4815,718,719
4760,4761,2336,2335
716,717,4812,4813
0,0,920,921
2349,2348,664,665
4814,4815,0,0
920,920,33689,33689
921,921,33687,33687
919,920,33688,33689
919,919,33688,33688
662,663,718,719
4814,4815,4758,4759
33688,33695,927,2975
927,920,5021,5022
921,920,5021,5022
33688,33695,33695,35743
7069,7069,925,0
4814,4815,0,115
33689,33689,919,919
33696,35742,39837,39837
0,0,170,128
4760,4761,111,115
2973,2048,2975,2973
2976,2975,2976,927
7069,0,0,0
921,919,919,927
2976,2975,927,927
927,928,7070,7069
0,0,0,926
919,919,927,2976
2975,928,928,927
927,927,0,0
926,928,928,927
928,919,5023,5023
919,919,5022,5023
927,919,928,927
927,928,5021,928
927,927,7069,0
5021,7069,0,0
925,927,0,5021
5022,928,0,0
5021,5022,925,927
928,927,5022,928
927,5023,7069,5021
7069,5021,0,0
5021,5022,0,0
933,0,5027,5028
127,128,4814,4815
4812,4813,716,717
718,719,111,112
121,205,137,6249
127,128,4760,4761
163,119,931,932
2980,2979,7074,7073
205,122,7074,7073
176,177,7074,7073
4758,4759,662,663
664,665,111,112
7079,7078,111,112
163,119,139,140
2188,2187,111,2218
632,633,111,2218
632,633,200,201
7079,7078,2983,2982
2978,2977,111,112
94,95,139,140
2188,2187,200,201
2978,2977,111,0
127,199,111,2218
632,633,0,0
170,128,198,126
213,115,200,201
170,128,198,112
178,4201,2185,931
2979,137,2981,2980
2979,137,2983,2980
163,119,2185,931
932,933,929,930
170,128,2983,2982
2978,2977,6144,6144
6307,6306,257,0
5030,7076,7075,0
2974,2973,5023,5024
2974,2973,5024,5024
2974,0,933,5026
5030,5031,5025,5026
7072,7071,7071,7070
5023,5024,5021,5022
5022,5023,926,927
33696,33695,33701,37794
7072,7072,7071,7070
7069,0,0,0
0,0,926,927
37798,37799,37793,37794
7072,7072,7072,7071
0,0,934,2975
7072,7071,33695,33696
2975,2974,33695,33696
37798,37799,5025,5026
0,0,7079,7078
7074,7073,7079,7078
39842,39841,39847,39846
931,932,5027,5028
7074,7073,5027,5028
5030,5031,5027,5028
5030,7076,0,0
122,106,285,4382
934,935,285,4382
205,206,929,0
934,935,5030,5031
5025,5026,285,4382
934,935,919,919
2969,935,919,919
2969,935,2981,928
921,2983,0,0
2978,2977,2983,921
2967,2967,2968,2968
920,920,927,928
921,0,0,0
2969,2969,2967,2967
2968,2968,7071,7070
5022,5023,927,928
2978,2977,7074,7073
928,927,2969,2969
928,927,2968,2968
0,0,285,4382
0,0,718,719
928,928,5022,5023
928,921,5022,5023
928,919,920,920
921,920,5022,5023
7071,7070,7069,0
0,5021,312,313
0,921,0,919
0,920,0,921
0,919,0,920
2968,2968,5023,7070
147,148,4243,4244
127,128,4243,4244
0,0,920,919
0,920,920,919
920,919,920,919
921,921,920,919
0,0,105,4307
105,4307,2379,2378
330,331,111,2218
330,331,200,201
170,128,127,128
163,119,920,920
163,119,919,919
196,197,919,921
213,199,920,920
0,0,921,920
920,920,920,920
921,920,921,920
921,919,5023,7070
920,919,920,920
928,928,5022,5023
931,932,923,924
168,169,2328,2327
168,169,127,128
32891,32892,32895,32896
922,924,923,924
922,923,2217,2216
198,184,32768,32768
32936,32937,32879,32880
32895,32896,32879,32883
931,932,2231,2230
922,924,2231,2230
2143,97,105,2184
106,119,2240,122
106,122,200,201
163,2229,178,2213
189,137,922,923
189,137,922,924
0,0,922,923
0,0,922,924
2048,2048,2048,2213
163,2229,178,179
923,924,2185,150
923,924,198,184
923,924,0,0
0,179,178,4201
200,201,178,4201
243,244,2383,2382
312,313,6249,121
168,169,32954,32967
32936,32937,33076,33077
33092,33093,32970,32971
32936,32937,35094,35093
0,0,186,199
35108,35107,35121,35120
0,0,202,203
35108,35107,2353,2352
281,282,295,296
312,313,328,329
2326,2325,0,0
2340,2339,2353,2352
2379,140,186,199
2340,2339,2383,2382
168,169,32954,32967
168,169,170,2207
168,169,229,230
243,244,2353,268
2383,2382,2388,2387
2340,2339,2353,2352
111,2218,32895,32896
0,0,198,184
163,119,198,184
178,4201,198,0
