288,289,319,320
288,289,319,320
111,112,526,515
32768,32768,33006,0
111,112,526,515
32768,32768,32807,32808
2048,2048,2102,2101
32901,32902,33054,33055
32901,32902,33024,33025
0,0,2319,36
32814,32815,33054,33055
33071,33072,33071,33072
414,415,2319,2318
35103,35102,0,0
33182,33183,35087,35086
35105,35104,0,0
33182,33183,35221,35220
32814,32815,33024,33025
32768,32768,33022,33023
32814,33187,32829,32830
33038,33039,32803,32804
33172,33173,32803,32804
33038,33039,32829,32830
35073,35072,0,0
33071,33072,33194,33195
303,304,420,421
33192,33193,33160,33161
33162,33185,32803,32804
33190,33191,35173,35172
32814,32815,2405,2404
0,0,329,2375
2303,2302,428,431
343,2389,0,0
270,271,33024,429
9,10,2117,2116
2119,2118,232,218
206,207,232,218
25,26,2335,47
25,26,46,47
35,0,61,62
303,304,422,423
14,15,46,47
61,62,2430,233
195,196,46,47
206,207,46,47
25,26,61,62
61,257,46,271
14,15,61,62
14,15,2305,2304
0,0,232,218
206,207,2335,2334
303,304,270,271
2339,2338,2354,2353
303,304,61,62
0,36,232,218
61,416,0,0
319,320,0,0
48,49,63,64
46,47,375,376
387,388,0,400
408,0,418,0
371,372,383,384
395,396,0,0
63,64,33,34
63,64,48,49
63,64,305,306
408,0,0,0
0,0,456,457
0,0,0,930
931,0,933,0
0,0,930,931
0,932,0,934
935,0,0,0
932,933,934,935
0,0,468,469
494,495,462,463
434,435,6607,6606
6592,6591,186,179
33262,33263,462,463
6594,6593,434,435
32932,35006,33685,32928
33250,33251,472,473
6594,6593,442,445
6581,6580,915,0
33242,33684,33252,33243
35291,35026,453,2272
438,439,440,441
2523,2191,2533,2188
32768,33253,496,497
476,477,472,473
435,435,442,443
435,435,442,445
2545,2544,0,0
482,483,462,463
274,0,295,0
6581,6580,2248,2247
435,435,434,435
436,437,462,463
6581,6580,2327,2392
0,0,33689,32768
434,435,6609,6608
6581,6580,258,259
0,0,921,32768
32768,33688,33214,33686
33687,35262,2500,2499
6594,6593,435,435
435,434,449,450
6592,6591,258,259
0,920,446,918
919,2494,2500,2499
33219,33220,466,467
2515,2514,0,0
464,465,6607,6606
451,452,466,467
464,465,434,435
436,437,472,473
464,465,442,445
33687,35262,35268,35267
447,448,472,473
6594,6593,435,434
447,448,2060,2059
435,434,2060,2059
435,435,2060,2059
6592,6591,2060,2059
0,0,489,490
491,0,502,680
0,0,511,512
680,488,498,499
500,501,507,508
509,510,520,521
522,523,533,534
646,647,662,663
664,665,0,681
682,683,698,699
700,701,716,717
718,680,0,0
460,679,470,471
696,697,0,680
714,715,0,731
732,733,748,680
460,461,2248,2247
0,680,2248,2247
97,98,48,49
0,0,439,2486
2177,2176,46,47
432,433,454,455
2352,2351,2248,2247
2471,2470,46,47
2471,2470,272,273
2471,2470,61,62
2382,2381,2248,2247
2382,2381,2303,2302
2382,2381,61,62
2048,2048,2303,2302
2453,2452,48,49
2453,2452,61,62
2319,2318,46,47
2453,2452,46,47
2319,2318,61,62
258,2364,274,2365
2319,2318,48,49
288,289,272,273
258,259,317,0
319,320,272,273
317,0,0,316
317,2048,2303,2302
319,320,270,271
316,317,270,271
462,463,0,0
6607,6606,34816,34816
34816,34816,34981,34980
32967,32968,33030,33031
34993,35118,33030,33031
35033,35002,35014,35013
33046,33047,258,259
2307,2306,2364,2322
33046,33047,33026,33027
33132,35074,2365,363
274,0,2364,0
2365,2364,0,0
408,0,396,0
2356,2355,294,295
2354,2353,294,295
0,0,128,129
2048,2048,2208,353
135,136,2307,2306
258,259,274,0
246,247,778,779
2248,2247,2213,235
2849,2848,0,0
294,2048,2048,2048
2227,2234,2242,2241
2227,2234,2242,2241
128,191,143,202
2192,216,2213,2212
2225,2325,199,345
188,2262,2496,2495
199,200,2496,2495
2248,2247,2496,2495
838,839,434,435
838,839,6607,6606
6592,6591,2496,2495
344,279,234,235
246,247,2825,261
435,434,2496,2495
6592,6591,434,435
447,448,4543,4544
6983,6982,4543,4544
6983,6982,462,463
6592,6591,176,177
2849,2848,266,267
258,2296,2364,0
199,200,2198,2197
0,0,435,434
321,322,2248,2247
0,0,294,2364
434,435,435,434
788,789,0,294
0,0,248,2306
0,0,164,165
145,146,190,2212
145,146,190,2212
145,146,2213,235
2823,2371,2215,2214
32965,32966,258,259
35016,35015,32954,33069
34952,34951,2215,2214
33014,33015,35131,34980
2248,2247,34981,34980
2184,2183,34981,34980
2206,2226,34981,34980
33562,33563,32944,32945
35003,35002,35095,35160
33560,33561,35095,35160
35148,35078,35095,35160
35219,34951,2215,2214
164,2238,866,160
35075,35074,35110,35126
35125,35074,0,2322
2208,353,258,259
32768,35111,0,0
0,0,2865,2864
2817,2816,2263,211
143,144,2264,144
2263,211,224,2884
2048,2048,2194,2193
2854,223,140,0
816,817,0,0
294,294,2309,2308
260,261,768,769
186,179,2048,2048
2215,2214,2048,2048
2194,2193,0,0
0,0,0,170
0,170,0,170
0,170,2048,2048
2248,2247,2239,2176
32956,35030,35116,32968
2307,2306,234,235
197,198,258,2296
2184,2183,210,211
2184,2183,143,144
35091,35134,33026,35064
33014,33015,33086,35178
35016,35015,35169,32900
2259,2258,2237,2236
203,114,199,200
113,114,2060,2059
2208,201,2060,2059
0,0,2837,2836
2048,2048,2250,2191
2048,2048,2259,2258
2295,2294,2309,2308
199,200,2235,2234
788,789,266,267
788,789,2309,2308
0,0,818,819
2823,2371,2839,259
2823,2371,2839,259
2248,2247,2174,2176
2184,2183,2839,259
2248,2247,2239,132
2208,129,258,259
2250,2191,2867,2866
274,0,234,235
164,2238,2450,177
2248,300,2248,2247
113,114,0,0
818,819,2295,2294
318,2410,2259,2258
2048,2048,2192,2191
2413,2161,2248,2247
190,2212,2208,201
199,200,2180,353
210,211,113,114
199,200,266,267
2248,2247,2393,2247
2248,2247,2174,132
2248,2247,2174,132
2198,2197,214,2236
128,191,32982,35004
203,365,35063,35062
362,2366,2295,2294
246,247,2165,2149
35016,33068,35016,35015
33034,33035,2248,2247
266,2394,34816,34816
34816,34816,34981,33003
32881,32882,33030,33100
33112,33047,33026,33027
0,2343,2295,2294
35016,35015,2213,235
34993,34992,262,332
2821,2820,0,0
143,202,0,0
2315,2314,2370,2369
2327,2326,2307,2306
2248,301,2048,2048
2295,2294,362,2366
210,211,113,365
246,247,2248,261
266,2394,2237,2236
32932,32933,33554,32945
35148,35078,35014,35013
33017,35015,33044,35015
33014,33099,35083,35082
33570,33571,33028,33029
33014,33015,33114,35082
32967,32968,262,263
32967,32968,262,332
224,225,199,200
140,2048,2246,2245
2817,2816,2309,2308
0,0,188,330
0,0,193,194
2309,2197,321,322
2198,2197,321,322
2198,2197,262,332
2198,2324,321,345
2283,315,2060,2059
2372,2396,2060,2059
2349,2197,2348,322
2198,2197,321,350
2307,2306,2295,347
2198,2197,262,263
0,0,2393,267
2327,2392,0,0
784,785,2307,2306
788,789,2307,2306
788,789,294,294
294,0,2307,2306
0,0,316,317
