2048,2048,2048,2048
2230,2048,2246,0
193,194,2048,2048
2231,2048,2247,4096
4162,4163,2048,2048
2051,2050,2067,2066
2091,2090,2107,2106
0,0,10,11
2055,2054,2071,2070
26,27,6,7
20,21,12,13
58,59,44,45
2048,2048,2242,2241
0,0,0,195
6144,6144,6144,6144
6144,6144,6144,6144
6338,6337,2048,2048
2048,2048,2048,2048
2115,2114,0,0
193,194,0,0
0,90,0,0
0,0,66,67
2115,2114,2048,2048
2053,2052,2069,2068
2059,2058,2075,2074
2057,2056,2073,2072
2061,2060,2077,2076
16,17,12,13
50,51,44,45
60,61,138,1
62,63,46,47
28,29,30,31
62,63,2144,2143
0,0,0,182
0,198,0,183
28,29,44,45
0,199,0,182
20,21,138,1
28,29,34,35
62,63,2111,2110
2095,2094,2111,2110
62,63,15,44
2048,2048,2162,60
2063,2094,116,2092
2063,2094,116,2132
0,183,0,199
2163,2162,2048,2048
2163,2162,0,0
58,59,6,7
0,182,0,198
18,19,8,9
6144,6144,6211,6210
0,0,105,106
103,104,0,0
0,0,12,13
2093,2092,2109,2108
2083,2082,2099,2098
0,0,44,45
28,29,6,7
0,0,34,35
60,61,8,9
22,23,4,5
0,0,8,9
24,25,10,11
24,25,44,45
26,27,44,45
28,29,42,43
2061,2060,38,39
60,61,12,13
54,55,38,39
2055,2054,38,39
26,27,42,43
82,82,82,82
575,576,0,0
54,55,121,122
54,55,2624,2623
119,120,0,0
50,51,6,7
2091,2090,38,39
2083,2082,38,39
2093,2092,87,88
60,61,10,11
20,21,8,9
54,55,87,88
36,37,70,71
2093,2092,38,39
2053,2052,38,39
2055,2054,2624,2623
24,25,34,35
0,0,38,39
105,106,38,39
105,106,121,122
85,86,32,33
72,73,38,39
575,576,0,182
0,199,0,0
60,61,4,5
72,73,87,88
48,49,64,65
0,198,0,0
575,576,103,104
0,0,103,104
32928,32929,32930,32823
38,39,54,55
6144,6144,6278,6274
114,115,127,2048
2159,2158,2175,2174
4096,4205,0,109
0,125,0,109
4096,4096,4261,4262
0,125,0,130
20,21,6,7
50,51,12,13
60,61,82,82
28,29,4263,4264
82,82,4263,4264
22,23,42,43
36,37,52,53
68,69,70,71
20,21,10,11
28,29,4,5
2057,2056,38,39
575,576,0,183
72,73,2624,2623
2243,2048,2242,2241
2165,2164,0,0
128,2076,113,2060
2246,2048,2231,0
129,2076,112,2090
2247,2048,2230,0
128,2106,100,101
114,115,0,0
138,1,16,17
6338,6337,6339,34816
34816,34816,34958,34957
8,9,24,25
0,0,91,92
34,35,50,51
12,13,28,29
0,0,76,77
6,7,22,23
0,0,66,67
4096,4096,4289,4290
2049,2186,2065,2064
0,0,2,3
10,11,26,27
2061,114,125,127
82,2060,82,2076
110,111,126,127
82,82,134,135
82,2090,62,2106
24,25,12,13
130,131,14,31
132,133,46,47
100,101,114,115
50,51,30,31
24,25,14,15
0,0,6,7
60,61,14,15
62,63,4371,4372
60,61,42,43
50,51,4,5
58,59,34,35
20,21,30,31
95,96,2073,2072
58,59,16,17
20,21,34,35
2063,2062,46,47
28,29,12,13
20,21,44,45
28,29,8,9
22,23,30,31
24,25,4,5
2079,2078,46,47
50,51,10,11
62,63,97,47
2079,2078,2144,2143
95,96,0,0
0,0,4,5
16,17,4,5
24,25,30,31
16,17,30,31
50,51,42,43
22,23,12,13
22,23,138,1
78,79,46,47
2243,2048,2242,2241
32909,32910,32870,32864
6338,6337,0,0
28,29,10,11
26,27,14,15
24,25,6,7
2079,2078,2111,2110
2063,2062,2111,2110
26,27,2,3
58,59,12,13
95,96,2075,2074
95,96,2099,2098
18,19,6,7
2063,2062,2144,2143
28,29,14,15
58,59,10,11
28,29,138,1
2055,2054,2065,2064
20,21,14,15
26,27,12,13
2061,2060,82,2076
95,96,0,0
90,91,0,0
0,0,332,6210
0,25,2048,2160
2048,2176,0,43
0,59,2048,2161
2048,2177,2048,2160
2048,2161,2048,2177
18,19,12,13
0,0,138,1
0,0,16,17
26,27,138,1
12,13,44,45
0,0,20,21
20,21,42,43
18,19,10,11
58,59,8,9
26,27,34,35
138,1,12,13
0,0,42,43
85,86,64,65
60,61,6,7
80,81,32,33
16,17,8,9
26,27,4,5
20,21,2,3
60,61,30,31
18,19,4,5
12,13,8,9
50,51,14,15
26,27,30,31
95,96,2107,2106
62,2145,2147,2146
0,0,330,331
28,29,2,3
