2048,2048,2048,2048
2048,2048,2063,2062
14,15,2048,2048
2209,2208,2223,2222
2048,2048,2255,2254
2239,2238,0,0
206,207,6144,6144
6351,6350,0,0
206,207,4302,4303
4096,4096,4302,4303
4096,4096,4110,4111
0,0,35,36
11,12,2251,2250
11,12,27,28
202,203,172,173
2221,2220,2207,2206
5,6,21,22
2221,2220,2237,2236
0,0,89,90
51,52,1,2
188,189,204,205
2253,2252,2207,2206
105,106,120,121
17,18,33,34
158,159,172,173
17,18,1,2
49,50,1,2
158,159,220,221
2269,2268,0,0
9,10,25,26
49,50,25,26
51,52,33,34
33,34,49,50
222,223,4318,4319
3,4,2048,2048
2293,2292,2309,2308
2311,2310,2327,2326
2325,2324,2340,2339
32974,32975,32990,32991
0,0,130,131
2342,2341,2357,2356
2355,2354,2048,2048
2193,2192,6144,6144
6159,6158,0,0
2372,2371,36864,36864
37086,37087,4302,4303
2253,2252,2237,2236
2269,2268,2271,2270
2257,2286,6353,6382
6367,6366,35,36
51,52,25,26
2269,2268,19,20
4334,4305,4318,4319
3,4,19,20
23,24,19,20
3,4,63,64
65,66,77,78
75,76,19,20
0,0,160,161
174,175,190,191
2239,2238,268,269
2239,2238,282,283
284,269,299,269
2239,2238,295,296
297,298,312,313
314,269,329,330
310,311,325,326
327,328,339,340
341,342,0,0
337,338,351,352
353,354,0,0
361,354,2048,2048
2239,2238,284,269
2239,2238,299,269
2239,2238,314,269
2239,2238,329,330
2239,2238,341,342
2239,2238,297,298
299,269,314,269
2239,2238,312,313
2239,2238,327,328
329,330,341,342
2239,2238,339,340
2239,2238,353,354
2239,2238,310,311
312,313,327,328
2239,2238,325,326
2239,2238,337,338
339,340,353,354
2239,2238,351,352
2239,2238,361,354
325,326,337,338
351,352,361,354
87,88,103,104
118,119,21,22
37,38,53,54
5,6,37,38
5,6,7,8
231,232,231,232
6144,6144,6246,6245
0,0,244,245
0,0,262,263
0,0,362,363
0,0,373,374
260,261,276,277
278,279,293,294
371,372,384,385
386,387,396,397
291,292,306,307
308,309,323,324
0,0,154,155
152,153,6144,6144
6351,6350,2255,2254
2048,2048,2273,2272
224,225,6144,6144
6369,6368,6144,6144
6159,6158,2063,2062
224,225,4320,4321
4096,4096,4320,4321
152,153,4110,4111
118,119,37,38
53,54,21,22
53,54,7,8
2269,2268,122,123
23,24,122,123
138,139,122,123
138,139,126,127
3,4,2271,2270
6367,6366,19,20
75,76,2271,2270
222,223,238,209
2257,2286,2257,2256
208,209,19,20
6353,6352,6353,6382
321,235,2052,95
107,108,72,73
107,108,72,114
6367,6366,63,64
3,4,2164,2093
3,4,43,44
3,4,2165,2051
93,94,122,123
93,94,126,127
208,209,4304,4305
3,4,4304,4305
75,76,2048,2048
2175,2174,2048,2048
2232,2048,2248,2247
2246,2048,2262,2048
2048,2048,2048,2233
2264,2263,2280,2279
2048,2249,2048,2265
32890,32891,32906,32907
32768,32768,32922,32923
32807,32808,32771,32772
32787,32788,32768,32768
32784,32784,2048,2048
2269,2268,126,127
2175,2174,27,28
0,0,122,123
107,108,2130,2129
3,4,35,36
23,24,67,68
23,24,0,0
3,4,67,68
0,0,19,20
128,129,144,145
32768,32768,32881,32810
32768,32768,32809,32810
32784,32784,32784,32784
14,15,4110,4111
3,4,89,90
212,213,228,229
51,52,34816,34816
