0,0,2903,2902
2905,2904,2919,2918
0,0,2637,2636
0,2639,0,195
205,713,36,733
52,721,32836,33501
32851,33489,32804,33501
32820,33489,32836,33501
0,0,830,2444
396,399,906,907
846,400,403,405
840,841,808,809
392,400,403,405
396,397,2434,2433
878,393,0,0
385,386,4481,4482
6530,6529,33574,35212
52,721,68,733
396,397,808,809
396,397,0,0
808,809,0,0
0,0,822,823
406,407,575,576
4096,4096,4256,4257
0,0,74,0
916,917,7075,5027
89,0,0,0
5028,0,5026,5027
0,0,0,2980
2974,5024,2972,2974
2973,5024,2974,2974
0,7076,2965,7075
2973,2972,2977,2976
933,0,931,2964
2972,2972,2977,2975
933,0,2965,2964
2967,2966,0,0
7077,929,0,2980
2979,2978,0,0
2979,2978,0,2980
7077,5029,32768,32768
32928,32929,32853,32854
32851,32852,36,37
0,0,575,576
32800,32801,32840,32841
32800,32801,72,73
916,917,34977,34976
32806,32807,575,576
257,258,4289,4290
33358,32850,0,0
0,195,2759,2758
0,6735,205,206
2640,576,2246,0
207,208,32,33
0,6735,0,0
48,49,0,0
403,404,406,407
808,809,392,393
403,404,0,0
0,0,83,84
810,811,826,827
80,81,0,0
7065,7064,7067,7066
918,919,5018,5019
7065,7064,5018,5019
80,81,7067,7066
5016,5017,7067,7066
7062,81,7067,7066
7062,81,2967,2966
0,0,7067,7066
7065,7064,2308,2307
259,260,32768,32768
32768,32768,32768,32963
32768,32768,32850,32850
32961,32962,32768,32768
32768,32768,32792,32793
2175,2174,32768,32768
32810,32877,32826,32893
0,0,115,32768
32780,32877,32796,32893
32812,32877,32828,32893
141,142,34,5
32810,32877,32788,32893
2144,2143,34,5
6338,6337,0,198
141,142,4292,4293
6338,6337,2245,2244
32909,32910,39188,39187
32830,32831,4292,4293
62,63,6420,6419
32850,37059,0,0
26,27,110,111
58,59,0,0
127,2159,82,82
0,0,0,198
2159,2158,2179,2178
195,135,2179,2178
0,0,14,15
2051,2050,2077,2076
28,0,10,11
2091,2090,2077,2076
2230,2048,2243,4096
4096,4096,4096,4291
103,104,680,681
696,697,72,73
0,0,33478,33479
103,104,602,603
2759,2758,2048,2048
2099,2098,2061,2060
34841,34840,34825,34824
34867,34866,34859,34858
2867,2866,2883,2882
34845,34844,34851,34850
34841,34840,34829,34828
34867,34866,32870,34858
34845,34844,34861,34860
34877,34876,34851,34850
32886,34874,34923,34824
34867,34866,2093,2092
2759,2758,28,29
34939,34840,32870,34826
34835,34834,2093,2092
2109,2108,2057,2056
2759,2758,32796,32797
34,35,32818,32819
32886,34842,105,106
2109,2108,105,106
2073,2072,105,106
2109,2108,2048,2048
2073,2072,0,0
35527,35526,32818,32819
32772,32773,32788,32789
32778,32779,32794,32795
32802,32803,32818,32819
32776,32875,32792,32891
32774,32775,32790,32791
32770,32876,32786,32892
32857,32833,32842,32817
2883,2882,2735,2734
32776,32777,32792,32793
32810,32908,32826,32918
32857,32833,72,73
38,39,575,576
103,104,85,86
103,104,575,576
2067,2066,4230,2162
2057,4226,2073,110
111,2175,127,2130
2053,126,2069,126
127,2130,127,2130
58,59,6274,13
127,2130,2183,2243
114,6278,127,82
2158,9,2158,25
2061,2060,2048,2048
2099,126,2048,2048
2093,2092,0,0
60,61,0,0
82,2159,82,2175
2174,5,6274,25
82,82,82,2159
2158,5,2158,21
195,135,4263,4264
180,181,2073,2072
26,27,6274,13
26,27,2048,2048
2174,35,6274,51
2063,2062,2624,2623
160,161,783,784
781,782,793,794
795,796,791,792
0,0,35108,35107
787,788,785,786
789,790,0,0
35104,35103,35120,35119
35204,35203,32809,32854
781,782,2209,2208
787,788,34977,34976
789,790,34977,34976
2338,284,0,812
57,33,72,73
32928,32929,33610,33611
32806,32807,66,67
36930,36931,0,0
68,69,52,40
793,794,38,39
785,786,38,39
68,69,114,115
0,0,5026,5027
584,585,2965,2964
584,585,2209,2208
926,924,2209,2208
5027,5028,5023,5029
7076,7075,2190,2189
926,929,2190,2189
931,2048,2190,2189
12,150,28,156
797,798,62,63
924,924,0,0
2972,2974,2048,2048
2051,2050,2967,2966
2051,2050,333,334
2051,2050,327,327
68,69,2967,2966
4261,4262,2967,2966
80,81,4422,329
5016,334,87,88
5016,5017,4422,329
48,49,325,48
2966,339,38,39
2966,339,4096,4096
5016,5017,329,338
4430,324,918,5019
329,339,12,150
2375,2374,2374,329
4418,4419,52,53
2966,4430,5018,5019
2375,329,2375,2374
921,0,921,0
2374,329,2375,329
921,0,0,0
329,329,34816,34816
34816,34816,34816,34816
33059,33060,33075,33076
33055,33056,307,308
303,304,33073,33074
32814,34959,62,63
37139,37140,32850,32850
103,0,0,0
103,104,34958,34957
62,63,10,11
50,2161,12,2177
2130,2130,2183,2182
2179,2178,4263,4264
298,299,121,122
28,2160,2,2176
2223,2222,4263,4264
50,7,14,70
33358,32850,33345,32850
33358,32850,591,82
103,104,34977,34976
35392,33360,32850,35406
32850,35393,32850,35406
70,71,85,86
