34816,34816,34816,34816
34816,34816,35014,2048
2048,2048,2246,2048
2260,2259,2271,2270
0,0,130,131
222,223,234,235
2273,223,2285,235
2283,2282,2294,2293
222,223,204,205
2273,223,204,205
32768,32966,32979,32980
32983,32965,2264,2263
215,197,2264,2263
215,216,2271,225
2253,2252,2251,227
142,153,2251,227
228,229,139,140
245,246,0,254
2302,34816,34816,34816
35028,35027,35039,35038
128,129,154,141
2265,138,149,150
151,152,32768,32768
32983,32965,35013,35031
32983,32984,35039,32993
35051,35050,35062,35061
142,153,154,141
228,203,139,120
35041,32991,32972,32973
128,129,226,227
151,0,0,0
137,138,149,150
2,3,4098,4099
4096,4096,4098,4099
2,3,32768,32768
32768,32768,32898,32899
2048,2048,2051,2050
35021,35020,32922,32909
32910,32921,32922,32909
32996,32997,32907,32908
2253,2252,154,141
215,197,2245,2263
0,198,211,212
32983,32965,35032,35031
32990,32991,33002,33003
35041,32991,2285,235
33013,33014,0,254
159,160,173,174
130,131,228,229
2264,2263,2273,223
2285,235,247,246
6414,6413,2318,2317
159,160,2318,2317
1,1,1,1
159,160,6212,6211
163,164,177,178
2131,2130,2116,2115
4,5,19,20
269,270,2048,2048
2131,2130,2318,2317
0,0,173,174
32768,32966,32969,32980
2260,2249,2245,2263
35041,32991,35053,33003
2283,237,2294,248
6147,6146,0,0
0,198,211,212
34923,34922,32941,32942
32927,32928,32941,32942
34816,34816,35014,34816
35028,35017,35013,35031
159,160,2048,2048
2048,2048,2195,2194
0,0,267,268
32839,32840,32941,32942
71,72,0,0
10,11,25,26
32776,32777,32791,32792
32778,32779,32793,32794
32839,32840,38982,38981
32990,32991,32972,32973
35041,32991,204,205
8,9,23,24
32806,32807,32821,32822
32896,32897,32994,32995
32910,32921,2251,227
32905,32906,149,150
4,5,82,83
67,68,173,174
38,39,53,54
36,37,51,52
154,141,228,203
0,0,215,197
40,41,55,56
2048,2048,2246,32768
32768,32966,32969,32980
10,11,69,70
32983,32965,0,0
215,216,2245,225
2283,237,2294,2295
0,198,201,212
32983,32965,2245,2263
32927,32928,32768,32768
32768,32768,32874,32875
0,198,201,212
2260,2249,2264,2263
35028,35017,35032,35031
0,0,0,0
42,43,57,58
6231,6230,34963,34962
33006,33007,32941,32942
71,72,173,174
12,13,27,28
33015,33014,32941,33021
32799,32775,32814,32790
32810,32811,32825,32826
32810,32845,32825,32858
8,9,34816,34816
34816,34816,35014,0
247,246,0,254
6231,6230,57,58
8,9,69,70
35051,33005,35062,35063
31,7,46,22
2246,2048,2260,2249
2245,2263,215,216
0,0,0,198
2271,225,2283,237
12,13,71,72
69,70,97,98
159,160,97,98
0,0,25,26
69,70,173,174
0,0,27,28
159,253,159,160
159,253,173,174
2294,2295,2301,174
4179,4163,19,20
211,212,222,223
889,890,616,617
578,579,578,579
4163,4164,4178,4179
42,43,71,72
4,5,2131,2130
4,5,0,0
159,253,2048,2048
2155,2154,0,0
238,239,173,174
2260,2249,0,0
159,160,2246,2048
2283,237,32768,32768
