0,0,0,0
4565,4566,0,0
0,0,165,166
866,867,179,180
163,164,864,865
190,191,0,0
177,178,188,189
2062,2061,2048,2048
2210,2209,2224,2223
0,147,161,162
2235,2234,2249,2248
175,176,186,187
0,0,97,98
2048,2048,2110,2109
61,62,79,79
61,62,4157,4158
0,0,95,96
112,113,95,96
79,80,4157,4158
110,111,97,98
110,111,299,300
267,268,65,66
79,79,64,80
267,268,4157,4158
112,113,299,300
81,82,65,66
80,80,65,66
81,82,4157,4158
81,82,397,398
2331,2330,123,140
110,111,95,96
112,113,6427,6426
4378,4379,65,66
4378,4379,4157,4158
112,113,97,98
4378,4379,397,398
4493,4494,65,66
4493,4494,4157,4158
2048,2048,2195,0
834,835,2224,294
2235,309,2249,854
2259,0,0,0
2331,2330,93,94
108,109,127,128
108,109,93,94
75,76,6144,6144
6144,6144,6158,6157
834,820,2868,2882
2342,176,2357,187
2902,201,0,211
200,201,0,211
32768,32915,32929,32930
163,164,193,181
451,0,460,461
472,473,485,486
4109,4110,0,0
127,128,139,140
2048,2048,2048,2048
2062,2061,34816,34816
34816,34816,34963,32768
33046,33047,33030,33031
33046,33047,33032,33033
34978,34977,34992,34991
65,66,81,82
278,279,264,265
2380,2379,2048,2048
2313,2312,302,307
2313,2312,306,307
2062,2061,6158,6157
2049,2421,2433,2432
0,0,0,0
0,0,13,14
32931,32932,32961,32949
33634,33635,32947,32948
32768,32768,32933,32934
32931,32932,33632,33633
182,192,2872,865
823,824,179,153
32950,32960,32961,32949
32945,32946,188,189
152,178,188,189
190,191,0,0
93,94,108,109
0,0,108,109
123,124,135,136
91,92,106,107
0,0,920,921
915,916,920,921
917,918,922,923
125,126,137,138
95,96,110,111
97,98,112,113
121,122,133,134
65,66,79,80
63,64,157,158
143,144,157,158
6208,6207,6224,6223
143,144,0,0
234,235,234,235
6393,6392,264,265
2327,2326,4344,4345
367,368,380,381
291,293,305,308
2356,2378,2341,2393
2394,2421,2049,2421
2448,2447,0,0
2322,2431,0,0
35081,35080,33074,33056
2313,2312,315,316
327,328,342,343
318,293,330,308
345,293,358,308
0,382,0,0
182,192,193,181
318,290,330,366
243,320,331,332
2429,2428,2442,2441
35081,35080,33083,33084
33057,33082,33071,33094
333,334,373,346
355,356,305,304
373,1,373,1
33602,33603,34992,33062
35003,35002,35017,35016
257,357,0,369
384,385,399,400
2259,0,0,0
0,0,497,498
2210,2870,2883,2882
0,0,469,470
4109,4110,13,14
159,160,145,146
112,113,121,122
305,308,0,293
145,146,159,160
0,0,2313,2312
135,136,93,94
108,109,125,126
133,134,97,98
494,96,506,111
517,98,527,528
6206,6205,32768,32768
32943,32944,32954,32955
2048,2048,2195,0
0,0,0,0
0,147,822,162
0,0,35092,35062
35070,35069,33001,33015
200,201,0,0
246,276,2311,2310
2297,2296,4344,4345
262,263,278,279
359,2351,371,2337
2355,2354,2382,2381
911,912,913,914
0,147,2324,2294
391,276,292,288
2313,2312,275,307
2313,2312,275,288
2360,2350,2373,2366
2395,2351,2409,2337
2224,2223,2249,2248
6393,6392,278,279
289,301,303,317
291,290,305,366
291,301,305,317
32787,32788,32803,32804
32791,32792,32807,32808
2295,2281,2283,2282
2355,2354,371,372
289,322,303,335
291,379,305,392
291,329,305,322
2459,2458,2474,2473
2088,2087,2104,2103
2297,2296,2311,2310
246,276,2311,412
413,414,428,429
289,329,303,344
2488,2487,2382,2381
2383,360,2392,372
359,2351,2368,2367
2058,2057,2072,2071
2120,2119,0,0
2377,360,2392,2305
2307,2306,0,0
2313,2312,275,316
2355,2350,2341,2366
2356,2371,2341,2384
2417,0,2430,0
318,314,323,326
2356,2406,2369,2418
2356,147,161,162
336,341,358,354
32968,32969,0,211
2307,2431,34816,34816
34826,34825,34840,34839
370,321,383,259
34856,34855,2104,2103
460,461,472,473
485,486,0,450
0,0,451,0
0,0,35092,35207
33002,33003,35230,35229
33602,33588,35651,35650
35063,35049,35051,35050
33002,35231,248,2478
2477,2476,2491,2490
2489,6392,264,265
2355,2323,2362,2396
95,96,112,113
35065,35064,35079,35078
35065,35064,2311,2310
2364,2363,2416,2415
2414,2410,2427,372
0,0,2324,2294
33014,33044,37112,37113
35095,35094,4344,4345
2336,2323,2349,372
2302,2301,248,249
33159,33044,33060,33075
35081,35080,306,288
262,263,248,249
2365,2351,2377,2337
33095,33096,342,343
2392,2351,2405,2367
33057,33109,303,354
305,329,305,344
319,320,331,332
