2048,2048,2048,2048
2048,2048,2269,2268
0,0,2733,2732
2285,2284,0,0
2759,2758,2749,2748
684,685,680,681
2765,2764,2743,2742
220,221,236,237
696,697,694,695
2237,2048,2253,0
673,674,686,687
0,0,688,689
684,685,700,701
0,0,682,683
210,211,0,0
704,705,0,0
702,703,0,0
684,685,710,711
716,717,700,701
698,699,0,0
0,0,0,666
2061,2060,0,0
710,711,700,701
716,717,694,695
678,679,2048,2048
2048,2048,2048,2237
6144,6144,6157,6156
696,697,710,711
2048,2253,0,0
0,0,12,13
694,695,0,0
0,0,2727,2726
2737,2736,2753,2752
678,679,12,13
2430,2429,2445,2444
0,0,32,33
7,2080,23,2096
2081,2080,2097,2096
2081,2080,2097,2054
48,49,64,16
2064,2112,2068,2067
2113,2112,2066,2065
2113,2070,2066,2069
48,49,64,65
19,20,3,4
2052,2051,2068,2067
2050,2049,2066,2065
17,18,1,2
19,20,35,37
2085,2083,26,27
17,18,35,36
26,27,26,27
6,49,22,65
26,27,10,11
21,18,5,2
26,27,0,0
21,18,38,36
0,0,596,597
596,597,610,611
2079,2078,2095,2094
2111,2110,2126,2125
2158,2157,2171,2170
0,94,109,110
122,123,138,139
2061,2060,6157,6156
2050,2053,2066,2069
251,218,226,227
251,218,228,219
2639,2638,2653,2622
244,235,244,235
244,235,249,153
610,611,0,0
204,2048,2048,2048
2163,2162,2177,2176
2175,2174,2191,2190
2179,2178,2192,2192
2192,2192,2192,2208
2607,2606,0,0
0,0,445,446
447,448,463,464
2486,2485,2562,2561
2486,2485,2576,2575
2578,2577,2593,2592
2605,2604,2619,2618
2084,2083,10,11
2084,2086,2718,2717
26,27,495,496
2544,2543,2558,2557
2542,2541,2556,2555
26,27,493,494
509,510,525,526
2574,2573,2589,2555
0,0,421,0
0,0,188,0
442,418,468,434
479,480,482,482
482,482,482,482
484,480,477,478
482,482,403,478
473,474,489,245
2600,2423,0,0
242,481,375,2552
242,197,375,2586
4108,4109,4096,4096
4108,4109,12,13
