0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,15,16,14,21,15,16,14,21,15,16,14,21,15,16,14,21,0,0,0,0,0,0,0,0
432,27,430,17,18,19,430,17,18,19,430,17,18,19,430,17,18,19,0,0,0,0,0,0,0
428,28,20,14,21,15,16,14,21,15,16,14,21,15,16,14,21,15,16,0,0,0,0,0,0
429,23,22,23,18,19,430,17,18,548,430,17,18,19,430,548,18,19,430,17,0,0,0,0,0
431,25,24,25,24,15,16,14,21,296,52,14,21,15,16,289,52,15,16,14,21,0,0,0,0
432,27,26,27,26,499,52,52,52,52,52,347,18,19,430,17,722,52,52,52,52,58,0,0,0
428,28,20,28,20,500,52,224,224,224,224,222,249,15,16,14,681,224,224,224,52,58,0,0,0
429,23,22,23,22,378,52,222,445,445,445,445,249,162,723,724,445,445,445,445,329,58,0,0,0
431,25,24,25,24,537,52,222,249,501,501,501,501,162,223,549,565,501,501,501,329,58,0,0,0
432,27,26,27,52,52,52,222,249,162,57,57,57,57,223,0,0,0,57,57,329,52,210,211,0
428,28,20,28,20,583,224,222,249,162,223,59,59,59,59,0,0,0,0,59,681,52,190,212,0
429,23,22,23,22,23,445,445,249,162,223,0,0,0,0,0,0,0,0,0,445,445,213,214,0
431,25,24,25,24,25,24,501,501,162,223,0,310,310,310,310,0,0,0,0,0,501,501,0,0
432,27,26,27,26,27,26,27,57,57,223,0,162,57,57,57,57,0,0,0,0,0,57,57,0
428,28,20,28,20,28,20,28,502,59,59,0,162,223,59,59,59,59,697,0,0,0,0,59,59
429,23,22,23,52,52,725,566,567,0,0,0,0,223,0,0,0,0,697,223,0,51,210,211,0
0,25,24,25,24,52,52,222,0,568,0,0,0,0,0,0,0,0,697,223,0,52,190,212,0
0,0,26,27,26,499,52,222,249,0,0,0,0,0,310,310,310,310,697,223,0,0,213,214,0
0,0,0,28,20,500,52,222,249,162,0,0,0,0,0,57,57,57,57,223,0,0,0,0,0
0,0,0,0,22,378,52,309,683,473,474,0,0,0,0,0,59,59,59,59,0,0,0,0,0
0,0,0,0,0,537,52,52,52,52,52,222,0,0,0,0,51,0,0,0,0,0,0,0,0
0,0,0,0,0,0,60,60,60,200,124,726,249,0,0,226,124,125,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,127,128,129,0,162,0,127,128,129,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,130,130,0,0,223,0,130,130,0,0,0,0,0,0,0
