21,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,25,25,25,25,27,25,0,0,0,0,0,0
23,24,30,27,25,25,25,28,28,29,0,0,0,0,0
23,24,26,26,25,25,27,27,25,112,113,0,0,0,0
23,24,26,26,26,31,31,31,31,31,399,82,0,0,0
23,24,26,26,26,33,34,35,36,36,36,0,83,0,0
23,24,30,26,30,33,38,39,40,40,40,40,41,0,0
0,24,26,116,498,33,38,39,40,40,40,40,40,61,62
0,0,115,297,117,161,42,42,40,40,40,40,41,43,43
0,0,0,120,383,384,118,40,40,40,40,40,41,0,0
0,0,0,0,59,385,119,40,40,40,40,40,41,0,0
0,0,0,0,0,59,121,40,40,40,40,40,41,0,0
0,0,0,0,0,0,254,43,43,43,43,43,43,0,0
