6,6
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,512,512,512,512,512,512,512,512
16384,16384,512,512,512,512,256,256,256,512
16384,16384,512,512,512,512,5,5,5,512
16384,16384,512,512,512,512,512,512,512,512
16384,16384,512,512,512,512,16384,16384,16384,16384
16384,16384,512,512,512,512,16384,16384,16384,16384
16384,16384,512,512,512,512,16384,16384,16384,16384
16384,16384,515,515,512,512,16384,16384,16384,16384
16384,16384,512,512,16384,16384,16384,16384,16384,16384
16384,16384,518,518,16384,16384,16384,16384,16384,16384
