27,28,0,28,27,0,0,28,0,0,27,27,28,0,28,27,28,0,28,28,0,28,27,0,28,27,28,0,28,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,30,27,30,29,28,27,30,27,28,29,29,30,27,30,29,30,27,30,30,27,30,29,27,30,29,30,27,30,29,28,29,0,0,0,0,0,0,0,0,0,0,0,0
59,31,32,33,29,6,32,30,29,6,29,30,32,32,33,29,6,32,33,29,6,33,29,6,32,29,33,32,6,29,6,32,30,32,0,0,0,0,0,0,0,0,0,0,0
5,31,31,33,7,32,7,33,7,32,7,32,7,6,33,7,32,7,33,7,32,7,7,32,7,33,32,7,33,7,32,7,33,6,6,0,0,0,0,0,0,0,0,0,0
0,31,31,31,33,6,6,6,33,6,7,6,6,6,32,33,6,6,6,33,6,6,6,6,6,6,33,6,6,33,6,6,6,6,32,6,0,0,0,0,0,0,0,0,0
5,59,31,31,31,33,32,33,6,33,32,33,6,33,32,6,33,32,33,6,33,32,6,6,32,33,6,33,33,32,6,33,32,6,7,33,6,0,0,0,0,0,0,0,0
59,31,31,31,31,31,7,6,32,33,7,6,32,33,32,6,7,690,34,34,34,34,34,34,34,98,34,34,34,67,98,98,34,6,32,6,33,33,0,0,0,0,0,0,0
5,31,35,36,31,31,31,32,7,33,7,32,7,33,7,33,7,137,691,692,71,71,71,71,71,71,693,692,71,71,71,694,74,68,33,6,6,33,7,0,0,0,0,0,0
5,31,37,38,39,31,31,31,6,6,33,6,7,6,33,6,33,32,6,109,7,32,30,7,32,30,30,109,7,30,7,102,74,68,31,32,33,33,7,6,0,0,0,0,0
0,31,31,40,41,42,31,84,31,33,6,33,32,33,6,33,32,33,7,7,109,6,6,33,6,6,33,33,109,6,30,102,74,68,31,31,33,32,7,32,32,0,0,0,0
0,59,31,36,78,695,80,80,80,80,43,43,43,43,43,43,43,33,33,696,34,109,32,33,7,32,33,7,7,109,33,102,74,68,31,31,31,33,33,6,696,6,0,0,0
59,59,31,31,39,697,44,82,82,82,82,82,82,82,82,82,698,117,77,77,137,117,109,6,32,6,6,32,6,6,109,102,74,68,31,31,31,31,77,77,77,77,77,0,0
5,31,31,31,31,40,699,71,71,71,71,71,71,71,71,71,71,117,31,0,0,700,69,132,7,33,32,7,33,32,72,102,74,68,31,31,31,31,701,0,0,0,0,0,0
59,31,31,31,31,31,31,7,6,32,6,6,32,7,6,95,7,6,31,31,0,76,74,132,702,703,703,703,703,703,72,137,64,68,31,31,31,31,701,0,0,0,0,0,0
5,31,31,31,31,31,31,31,32,6,33,6,33,6,33,6,33,32,6,31,31,704,74,132,134,0,0,0,0,0,72,705,33,6,31,31,31,31,701,0,0,0,0,0,0
0,31,31,31,31,31,31,84,31,7,6,95,6,6,32,7,6,32,7,6,31,79,74,132,134,0,0,0,0,0,706,707,708,33,33,31,31,31,701,0,0,0,0,0,0
0,59,31,31,31,31,31,31,31,31,33,6,33,6,33,6,32,6,33,32,709,79,74,132,134,0,0,0,0,0,0,710,711,141,32,7,31,84,701,0,0,0,0,0,0
59,59,31,31,31,31,31,31,31,31,31,77,77,77,77,81,81,81,81,77,76,4,74,132,134,0,0,0,0,0,0,710,103,104,105,99,34,31,701,0,0,0,0,0,0
5,31,31,31,31,31,31,31,31,31,84,86,0,0,0,102,82,82,73,68,45,71,71,132,134,0,0,0,0,0,0,710,103,104,105,105,74,70,712,43,43,43,0,0,0
5,31,31,31,31,31,31,84,31,84,31,85,0,0,0,102,4,4,74,68,31,46,46,46,134,0,0,0,0,0,0,710,103,104,105,105,105,75,75,75,75,713,714,0,0
0,31,31,31,31,31,31,31,31,31,85,86,0,0,0,102,4,4,74,68,31,31,0,0,0,0,0,0,0,0,0,102,74,132,31,31,31,31,703,703,703,102,21,0,0
