7,7
16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,16640,17408,17408
16384,16640,16640,0,0,0,0,0,0,0,16640,16640,16640,0,0
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,17152,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,17152,0,0,0,0,0,16640,16640,16640,16640,0,0,0,0
16384,17152,0,0,0,0,0,16640,16640,16640,16640,0,0,0,0
16384,17152,0,0,0,0,0,16640,16640,16640,16640,0,0,0,0
16384,17152,0,0,0,0,0,16640,16640,16640,16640,0,0,0,0
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,4,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,0,3,3,0,0,0,0,0,0,0,0,256,256,256
16384,16384,8192,8192,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
16384,16384,8198,8198,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384
