0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,165,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,165,168,165,0,0,0,0,0,0,0,0,0,0,0,0,0,148,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,165,168,165,168,0,0,0,0,0,0,0,0,0,0,0,0,148,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,165,168,165,168,165,0,0,0,0,0,0,0,0,0,0,0,148,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,76,168,165,168,165,168,76,77,77,76,77,77,76,77,77,76,77,237,0,76,77,77,76,77,76,77,77,76,77,76,77,77,76,77,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,77,165,168,165,168,12,74,75,18,74,75,18,18,75,18,74,0,0,0,18,75,18,74,18,18,75,18,74,75,18,75,18,74,75,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,168,165,168,12,11,77,76,77,18,76,77,77,76,77,77,0,0,0,77,76,77,77,624,77,76,77,77,76,77,76,624,77,76,77,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,74,74,165,168,12,11,12,18,74,75,77,74,75,75,18,75,18,0,0,0,75,18,75,18,625,75,18,75,18,18,75,18,625,18,18,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,777,777,168,12,11,12,11,77,77,76,75,77,76,76,77,76,0,0,0,0,76,77,76,77,626,76,77,76,77,77,76,77,626,77,77,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,258,628,778,12,11,12,11,12,77,18,74,76,18,74,74,75,0,0,0,0,0,74,75,74,779,780,259,779,259,779,779,259,779,780,779,75,74,75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,258,219,781,12,11,12,11,12,11,77,77,77,74,77,77,77,0,0,0,0,0,0,77,76,0,0,0,0,0,0,0,0,0,0,0,0,76,77,76,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,258,219,781,12,11,12,630,12,11,260,261,75,18,77,75,18,77,74,18,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,0,0,0,0,0,0,0,0,0,0
