0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,303,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,341,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,348,310,0,0,500,500,500,500,955,341,343,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,0,339,472,447,339,423,422,343,420,339,339,339,339,271,226,237,0,249,249,249,249,249,249,249,249,504,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,349,339,339,473,339,423,422,343,420,339,339,339,339,271,226,221,227,0,0,0,0,0,0,0,0,474,0
956,0,0,0,0,0,0,0,0,449,0,0,0,475,271,264,0,339,339,339,423,422,343,420,339,339,339,339,271,226,238,297,0,0,0,0,0,0,0,0,474,0
956,265,0,0,0,0,0,0,0,0,339,0,0,0,412,412,412,0,339,339,339,417,417,420,339,339,339,339,271,226,233,233,0,0,0,0,0,0,0,0,474,0
956,265,0,0,0,0,0,0,0,0,0,339,0,0,412,412,412,412,476,339,339,339,339,339,339,472,447,339,271,226,221,221,0,0,0,0,0,0,0,0,474,0
957,264,0,0,0,0,0,477,0,0,0,472,447,0,0,0,412,412,958,472,447,339,339,339,339,339,473,339,271,226,221,234,0,0,0,0,0,0,0,0,474,0
957,267,0,0,0,0,0,0,564,413,0,339,473,339,0,0,0,412,958,339,473,339,339,339,0,0,339,339,271,226,237,234,0,0,0,0,0,0,0,0,474,0
956,267,0,0,0,0,0,0,0,0,88,339,339,0,0,271,271,0,478,339,339,339,339,339,339,339,339,339,271,226,221,227,0,0,0,0,0,0,0,0,474,0
956,264,0,0,0,0,0,0,0,0,0,604,339,0,0,271,412,412,479,339,339,410,480,339,339,475,508,508,271,226,233,297,0,0,0,0,0,0,0,0,474,0
956,269,0,0,0,0,0,0,0,0,0,0,0,0,0,271,412,412,412,339,339,410,410,410,339,339,271,959,959,301,306,235,0,0,0,0,0,0,0,0,474,0
956,269,0,0,0,0,0,0,0,0,0,0,265,265,265,267,271,412,0,0,0,0,410,410,290,339,271,226,226,226,226,233,0,0,0,0,0,0,0,0,474,0
956,265,0,0,0,0,0,0,0,0,0,0,268,265,268,264,264,412,0,310,0,0,410,410,290,339,271,226,226,226,226,233,0,0,0,0,0,0,0,0,474,0
957,265,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,960,310,310,0,290,290,559,339,271,226,226,221,233,238,0,0,0,0,0,0,0,0,474,0
957,267,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,349,339,559,559,339,271,226,226,237,234,221,0,0,0,0,0,0,0,0,474,0
0,560,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,339,339,339,339,271,226,226,221,227,221,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,412,478,0,0,0,0,502,0,0,0,0,339,339,339,339,271,226,306,233,297,228,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,506,339,0,0,501,502,501,469,469,469,502,269,265,265,271,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,501,502,501,469,502,530,530,264,264,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,271,501,502,501,502,530,264,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,271,501,502,501,502,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,412,501,502,501,502,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,501,502,501,502,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,502,501,502,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,502,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,474,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,0
