0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,22,8,10,7,22,8,10,7,22,8,10,7,22,8,10,7,22,8,10,7,22,8,0,0,0,0,0,0,0,0,0
102,144,7,5,22,6,7,5,22,6,7,5,22,6,7,5,22,6,7,5,22,6,7,5,0,0,0,0,0,0,0,0
19,33,186,9,44,6,8,9,44,6,8,9,44,6,8,9,44,6,8,9,44,6,8,0,44,0,0,0,0,0,0,0
185,238,213,27,6,22,8,10,6,22,8,10,6,22,8,10,6,22,8,10,6,22,8,10,291,22,0,0,0,0,0,0
128,85,104,149,33,21,7,22,5,21,7,22,5,21,7,22,5,21,7,22,5,21,7,22,22,44,10,0,0,0,0,0
102,144,116,152,127,213,9,5,21,6,9,5,21,6,9,5,21,6,9,5,21,6,9,5,0,0,0,0,0,0,0,0
19,33,186,108,161,157,342,10,8,9,8,10,8,9,8,10,8,9,8,10,8,9,8,10,0,0,0,0,0,0,0,0
185,238,213,27,103,20,108,162,6,10,7,44,6,10,7,44,6,10,7,44,6,10,7,44,0,0,0,0,0,0,0,0
128,85,104,149,33,69,67,66,186,29,64,64,64,29,64,64,64,29,64,64,64,29,64,64,0,0,0,0,0,0,0,0
102,144,116,152,127,213,106,25,158,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,220,0,0,0,0,0,0,0
19,33,186,108,161,157,342,239,186,13,13,13,13,220,220,220,220,220,220,13,13,13,13,13,220,0,0,0,0,0,0,0
185,238,213,27,103,20,108,162,193,13,13,13,13,220,0,0,0,0,0,0,13,13,13,13,13,0,0,0,0,0,0,0
128,85,104,149,33,69,67,66,186,13,13,13,13,220,0,0,0,0,0,0,0,13,13,13,13,13,0,0,0,0,0,0
102,144,116,152,127,213,106,25,158,13,13,13,13,220,0,0,0,0,0,0,70,70,13,13,13,13,13,70,70,70,0,0
19,33,186,108,161,157,342,239,186,13,13,13,13,220,0,0,0,0,0,0,70,13,13,13,13,13,13,13,13,13,32,0
185,238,213,27,103,20,108,162,193,13,13,13,13,220,0,0,0,0,0,139,70,13,13,13,13,13,13,13,13,13,32,0
0,85,104,149,33,69,67,66,186,13,13,13,13,220,0,0,0,0,0,139,146,13,13,13,13,13,13,13,13,13,32,0
0,0,116,152,127,213,106,25,158,13,13,13,13,220,0,0,0,0,0,139,146,13,13,13,13,13,13,13,13,13,32,0
0,0,0,108,161,157,342,239,186,13,13,13,13,220,0,0,0,0,0,599,139,220,220,220,220,220,220,220,220,13,32,0
0,0,0,0,103,20,108,162,193,13,13,13,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,69,67,66,186,13,13,13,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,106,25,158,13,13,13,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,239,186,240,241,13,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,193,186,854,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
