0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,875,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,339,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,264,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,875,22,21,10,6,22,21,10,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,6,22,21,10,6,26,878,879,535,5,22,5,10,5,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,128,151,5,10,5,22,5,20,880,881,535,8,9,8,9,8,9,6,22,21,10,22,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14,24,147,8,9,8,9,8,23,88,88,64,164,166,424,64,164,166,5,10,5,6,22,21,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19,10,26,27,67,28,64,164,166,28,13,13,13,13,13,13,207,13,13,13,8,9,8,5,10,5,18,0,0,0,0,0
0,0,0,0,0,0,0,0,16,22,115,22,20,33,13,13,12,13,13,13,13,13,12,13,13,13,13,12,13,13,28,64,164,165,9,8,15,0,0,0,0
0,0,0,0,0,128,21,10,6,151,10,27,9,23,13,13,13,31,13,13,13,13,13,31,13,13,13,13,31,13,13,13,13,13,206,64,592,0,0,0,0
0,0,0,0,0,14,24,5,22,5,147,9,66,166,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,207,32,0,0,0,0
0,0,0,0,16,6,26,27,8,9,8,67,64,13,206,13,31,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,13,32,0,0,0,0
0,16,21,10,6,151,5,20,33,164,166,28,13,13,13,207,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0,0,0
128,6,151,5,22,5,147,8,23,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,32,0,0,0,0
14,24,5,147,8,9,8,67,28,13,31,13,13,13,13,13,13,13,13,13,13,13,13,13,13,206,13,31,13,13,13,13,13,13,13,13,32,0,0,0,0
0,150,27,8,67,166,166,424,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,207,13,13,13,13,13,13,13,12,13,32,0,0,0,0
0,16,115,33,28,13,13,13,207,13,13,13,13,13,13,12,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,31,32,0,0,0,0
0,128,151,27,13,12,13,13,13,13,13,12,13,13,13,13,31,13,13,13,13,13,31,13,13,13,13,13,13,13,13,13,13,13,13,13,32,0,0,0,0
0,14,24,147,66,13,31,13,13,13,13,13,31,13,13,13,13,13,13,13,257,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,32,0,0,0,0
0,19,26,27,67,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,261,12,13,13,13,13,12,13,13,13,13,13,31,13,13,32,0,0,0,0
0,16,115,20,33,13,13,13,13,13,13,31,13,13,13,13,12,13,13,13,13,13,13,593,109,109,109,13,31,13,13,13,13,13,13,13,32,0,0,0,0
0,19,151,27,23,13,13,13,13,141,109,109,109,109,109,13,13,31,13,13,141,109,109,109,139,110,110,516,109,206,13,13,13,12,13,13,32,0,0,0,0
0,16,115,147,66,13,141,109,109,109,139,110,110,110,110,516,109,109,109,109,109,139,110,110,110,140,112,112,197,516,207,13,13,13,31,13,32,0,0,0,0
0,128,151,27,67,13,141,142,117,117,512,140,112,112,112,112,197,110,611,117,512,110,140,112,112,112,139,110,110,198,13,13,13,13,13,141,109,15,0,0,0
0,14,24,147,66,141,109,142,13,12,141,139,139,110,110,110,110,198,13,31,141,139,112,139,110,110,110,140,112,112,516,109,109,109,109,109,142,118,0,0,0
0,19,26,27,67,109,142,117,13,13,593,139,140,140,112,112,112,112,516,109,109,139,140,110,140,112,112,112,139,110,110,197,110,117,117,117,117,32,0,0,0
0,16,115,20,33,25,117,13,13,141,109,139,140,139,139,110,110,110,110,197,117,512,140,882,112,139,110,110,110,594,594,594,198,12,13,13,206,32,0,0,0
0,128,151,27,23,68,13,13,141,109,139,110,140,139,140,594,594,594,594,594,13,141,139,883,110,110,594,594,594,594,594,594,594,13,31,13,13,32,0,0,0
0,14,24,147,66,17,109,109,109,142,512,140,112,139,140,594,594,594,594,594,516,109,139,884,594,594,594,594,594,594,594,594,594,13,13,13,141,109,15,0,0
