21,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0
23,24,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,0
23,24,26,27,25,25,25,27,25,25,25,25,25,0,0,0,0,0
23,24,26,26,25,25,25,25,25,25,25,25,25,25,0,0,0,0
23,24,26,26,26,31,31,31,31,31,31,31,31,31,31,0,0,0
23,24,26,26,26,33,34,34,35,36,36,36,880,34,34,501,0,0
23,24,26,26,26,33,38,38,39,40,40,40,84,38,38,246,0,0
23,24,26,26,26,33,42,42,42,40,40,40,40,42,42,247,0,0
23,24,30,26,26,33,40,40,40,40,40,40,40,40,40,41,0,0
23,24,26,26,26,33,85,85,60,40,40,40,40,40,40,41,0,0
23,24,26,26,26,33,38,38,39,40,40,40,40,40,40,41,0,0
23,24,26,26,26,33,42,42,42,40,40,40,40,40,40,41,0,0
23,24,26,26,26,33,40,40,40,40,40,40,40,40,84,245,0,0
23,24,26,26,26,33,40,40,40,40,40,40,40,40,84,246,0,0
23,24,30,26,26,33,85,85,60,40,40,40,40,40,84,246,0,0
0,24,30,26,116,881,882,882,39,40,40,40,40,40,40,247,0,0
0,0,26,30,26,117,883,84,39,40,227,228,228,228,228,229,0,0
0,0,0,26,26,33,119,84,39,40,227,177,174,174,174,176,61,62
0,0,0,0,26,33,884,84,39,40,227,230,178,178,178,176,43,43
0,0,0,0,0,33,40,84,39,40,40,231,231,231,231,885,0,0
0,0,0,0,0,0,254,43,123,43,43,43,43,43,43,43,0,0
