0,0,0,0,0,0,0,0,0,0,0,0,0,768,768,768,768,768,768,768,768,768,768,768,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,842,26,55,56,25,26,55,56,25,26,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,843,77,8,25,8,55,8,25,8,55,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,774,775,776,777,774,813,827,391,0,0,0,0,844,64,61,23,24,23,24,23,24,23,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,71,8,25,8,55,8,25,845,813,846,768,768,847,58,81,82,67,85,700,6,26,55,25,6,26,55,56,848,26,55,56,25,26,55,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,64,81,23,24,23,24,23,24,23,24,23,24,23,60,61,71,69,69,83,84,85,78,67,79,85,8,25,8,55,8,25,8,55,8,25,8,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,81,64,67,80,25,6,26,55,25,6,26,55,25,63,10,92,92,92,84,69,69,69,69,69,69,23,24,23,24,23,24,23,24,23,24,23,24,23,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,71,103,83,84,778,55,6,26,56,55,6,26,56,65,66,93,93,93,69,69,69,69,69,69,69,26,5,25,6,26,55,25,6,26,55,25,6,26,55,25,0,0,0,0,0,0,0,0,0,0
0,0,0,756,103,103,84,83,84,558,8,55,26,23,8,55,26,68,92,92,92,92,92,92,92,92,92,92,92,6,26,56,55,6,26,56,55,6,26,56,849,6,26,56,55,6,1,0,0,0,0,0,0
0,0,0,101,103,103,99,122,84,83,84,78,86,85,779,78,86,85,414,93,93,93,93,93,93,93,93,93,93,93,70,85,67,86,70,85,67,86,70,85,67,850,8,55,26,23,8,3,0,0,0,0,0
0,0,0,0,76,76,0,0,95,94,84,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,851,117,6,23,55,24,6,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,99,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,34,413,26,8,25,6,26,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,117,23,26,55,26,23,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,118,121,561,70,85,121,90,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,73,73,73,73,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
