0,1,1,1,1,1,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,3,3,3,3,3,3,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,130,482,130,130,130,130,0
0,2,0,0,0,0,119,137,137,137,137,137,465
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,130,482,130,130,130,130,0
0,2,0,0,0,0,119,137,137,137,137,137,465
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
0,2,0,0,0,0,0,481,0,0,0,0,0
483,2,0,0,0,0,0,481,0,0,0,0,0
0,545,0,463,0,0,0,481,0,0,0,0,0
0,0,319,464,311,0,0,481,0,0,0,0,0
0,0,0,484,447,448,130,482,130,130,130,130,0
0,0,0,0,485,449,119,137,137,137,137,137,465
0,0,0,0,0,546,486,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
